,id,title,description,ingredients,year,week,week_day,keywords,tags
1095,efb2b751-fba5-4ab1-b04e-649c2583e7e1,Vegetarsliders med mango og syltet rødløk,"Oppskrift på små, saftige vegetarburgere med kjøttfritt alternativ til pulled pork ,syltet rødløk, mango og guacamole. Vi kallder dem sliders fordi vi lager dem små, men du kan også lage disse som burgere i vanlig størrelse. Vi anbefaler brioche burgerbrød.","kjøttfri pulled pork, brioche sliderbrød, mango, vårløk, coleslaw, guacamole, frisk koriander, rødløk, lime, sukker",2022.0,24.0,Mandag,[''],[]
1096,fcf79073-3d02-e0e2-3f87-ef5964f44d65,Laksefilet med søtpotetmos og brokkolisalat,"Ørret og laks er enkelt og raskt å lage. Sammen med MENYs egen brokkolisalat, Jacobs Utvalgte ramsløksmør og søtpotetmos har du et knallgodt middagstips til hverdagen. Søtpotetmos kan du lage fra bunnen, eller kjøpe ferdig hos MENY. Se egen oppskrift.","laksefilet, urtesmør med ramsløk, brokkolisalat, potetmos med søtpotet, salt, pepper, granateplekjerner",2022.0,24.0,Tirsdag,"['rask', 'middagstips', 'sommer', 'fisk', 'laks', 'grill', 'hovedrett', 'middag under 20 minutter']","['Rask', 'Middagstips', 'Sommer', 'Fisk', 'Laks', 'Grill', 'Hovedrett', 'Middag under 20 minutter']"
1097,62bda22e-1c5c-4f6f-956b-0ac6397d6e16,Svinefilet med bønnesalat,"Oppskrift på saftig svinefilet med syltet rødløk, aioli og bønne- og bulgursalat. Med godt og ferdig tilbehør er denne gode retten klar på under 20 minutter. Svinefilet kan gjerne også grilles.","svinefilet marinert meny, salt, pepper, rapsolje, bulgursalat m/ bønner, aioli, syltet rødløk, noen skiver rød chili",2022.0,24.0,Onsdag,"['hovedrett', 'vår', 'sommer', 'hverdag', 'rask', 'sunnere', 'svin', 'indrefilet av svin', 'middag under 20 minutter', 'løk']","['Hovedrett', 'Vår', 'Sommer', 'Hverdag', 'Rask', 'Sunnere', 'Svin', 'Indrefilet av svin', 'Middag under 20 minutter', 'Løk', 'UkensMiddag', 'Ukens Middag Badge']"
1098,20db7f85-1185-4393-b1bc-fb6df4c336ba,Salat med spekeskinke og bringebærvinaigrette,"Oppskrift på god sommersalat med spekeskinke, parmesan og bringebær vinaigrette. Herlig forfriskende salat med en uslåelig kombinasjon av salt, syrlig og søtt. Passer perfekt på en varm sommerdag, når du vil imponere gjester eller bare har lyst på noe ekstra godt til lunsj eller middag. Server med godt brød på siden.","baby leaf mix, spekeskinke, parmesan, olivenolje, sitronsaft, hvitvinseddik, flytende honning, bringebær, salt, pepper, valnøtter",2022.0,24.0,Torsdag,"['bringebær', 'valnøtter', 'hovedrett', 'koldtbord', 'lunsj', 'vår', 'sommer', 'sunnere', 'salater', 'spekemat']","['Bringebær', 'Valnøtter', 'Hovedrett', 'Koldtbord', 'Lunsj', 'Vår', 'Sommer', 'Sunnere', 'Salater', 'Spekemat']"
1099,dc503c43-a126-c447-2024-76bbe46f7566,Pølse i brød med godt tilbehør,Pølse i brød er grillmaten over all grillmat! Ta utgangspunkt i gode Bratwurst pølser fra Jacobs Utvalgte og topp med deilig tilbehør som rødløk og aioli.,"røkte bratwurst fra Jacobs Utvalgte, pølsebrød, aioli, rødløk",2022.0,24.0,Fredag,"['grill', 'pølser', 'jacobs utvalgte', 'middagstips', 'vår', 'sommer', 'pølse', 'middag under 20 minutter']","['Grill', 'Pølser', 'Jacobs Utvalgte', 'Middagstips', 'Vår', 'Sommer', 'Pølse', 'Middag under 20 minutter']"
1100,f2815143-62da-4293-8c73-8876ad52cff9,Gratinerte sjøkreps med ramsløksmør,"Oppskrift på deilig gratinert sjøkreps med ramsløksmør og urter. Et festmåltid som passer perfekt til en sommerkveld med gode venner. Sjøkreps smaker nydelig sammen med godt smør, sitron og loff. Å tilberede sjøkreps er raskere og enklere enn du tror, og de kan også grilles.","sjøkreps, Jacobs Utvalgte ramsløksmør, økologiske sitroner, baguetter",2022.0,24.0,Lørdag,"['koldtbord', 'lunsj', 'forrett', 'småretter', 'hovedrett', 'vinter', 'middagstips', 'gjester', 'sjømat', 'skalldyr', 'sjøkreps']","['Koldtbord', 'Lunsj', 'Forrett', 'Småretter', 'Hovedrett', 'Vinter', 'Middagstips', 'Gjester', 'Sjømat', 'Skalldyr', 'Sjøkreps']"
1101,d63566fa-4c71-45cf-9d93-cd197c93de25,"Hvit pizza med chorizo, rødløk og oliven","Oppskrift på klassisk napolitansk pizza med hvit saus, chorizo, rødløk og oliven. Dette er en pizza med masse smak som går fort å lage i pizzaovnen. Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel, Røros rømme, fast mozzarella, Pablo chorizo, kalamata oliven, rødløk",2022.0,24.0,Søndag,[''],[]
1102,3215edbf-5de3-468d-88e8-f1875b232d80,Smårett med aubergine,"Oppskrift på en spennende rett med smak av Midtøsten - perfekt til mezze eller enkle hverdagsmiddager. [MENYs vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene), elsker den næringsrike paprikadippen ""Muhammara"" med masse god smak.","rødløk, aubergine, olivenolje, salt, pepper, grillet paprika, hvite bønner, valnøtter, grønnsaksbuljong, sitron, chiliflak, lønnesirup, salt, pepper, små pizzabunner, yoghurt, frisk mynte, sitron, salt, pepper, granateple, reddik",2022.0,23.0,Mandag,[''],[]
1103,b667803d-eec8-4e6f-99ee-e90166ff6f9b,Enkel poke med laks,"Pokesalat er en spennende og enkel fiskemiddag. Bruk rå lakseloin, råkost og ris, og topp med asiatisk ponzusaus. Retten kan tilpasses etter ønske med for eksempel mango, avokado og granateplekjerner.","lakseloin, råkost mix, kokt ris, ponzusaus, appelsin",2022.0,23.0,Tirsdag,[''],"['Fisk', 'Laks', 'Middagstips', 'Rask']"
1104,b8913d33-d763-4330-aa59-7b4e420ab40d,Kyllingsalat med vannmelon,"Oppskrift på enkel og sommerlig salat med stekt kylling, vannmelon i terninger, fetaost og grønn salat. Veldig god lunsj eller middag på under 20 minutter. Bruk ferdig salatkylling for å spare tid, men du kan også kjøpe rå kyllingfilet og steke selv.","kylling salatkjøtt, romano mix, vannmelon, apetina snack med hvitløk og oliven, rødløk",2022.0,23.0,Onsdag,[''],[]
1105,08318508-0dcd-4a6e-aceb-5e187c99cb3a,Ravioli med ricotta og spinat,Oppskrift på hjemmelaget ravioli med ricotta og spinat. Lag pastadeigen fra bunnen av og fyll den med smaksrik ricottaost. Server gjerne med ristede pinjekjerner og et dryss parmesan over.,"ricotta, hvitløk, finhakkede urter, revet sitronskall, salt, pepper, babyspinat, smør, eggehvite, grønn pesto, revet parmesan",2022.0,23.0,Torsdag,[''],[]
1106,847f3427-f501-4d46-9cc2-fd35629113bb,Spicy burger med bacon og chipotlemajones,"Om du har lyst på en sterk hamburger med masse smak og «kick», er dette burgeren for deg. Saftig Angusburger med tørrsaltet bacon, sterk ost, chipotlemajones og tomatsalsa med jalapenos vil garantert sette smaksløkene i sving.","Angusburgere, Brioche burgerbrød, crispisalat, tørrsaltet bacon, ost, chipotlemajones, gode tomater, jalapenos, Sticky Fingers",2022.0,23.0,Fredag,[''],"['Middagstips', 'Hverdag', 'Sommer', 'Hovedrett', 'Burger', 'Lunsj']"
1107,f7df84da-8465-4bda-92ca-ad5bd25d7187,Enkelt skalldyrfat,"Oppskrift på lekkert skalldyrfat som enkelt kan skaleres opp eller ned etter ønske. Dampede blåskjell serveres sammen med de skalldyrene du liker best, for eksempel reker, østers, kongekrabbe og krabbeskjell. Se video for hvordan du damper blåskjell.","blåskjell, smør, hvitløksfedd, gul løk, vårløk, hvitvin, reker, fylt krabbeskjell, sjøkreps, kongekrabbeklør, østers, nystekt baguette, aioli, sitron",2022.0,23.0,Lørdag,"['hovedrett', 'koldtbord', 'lunsj', 'sommer', 'middagstips', 'gjester', 'skalldyr', 'blåskjell', 'kongekrabbe', 'reker', 'krabbe']","['Hovedrett', 'Koldtbord', 'Lunsj', 'Sommer', 'Middagstips', 'Gjester', 'Skalldyr', 'Blåskjell', 'Kongekrabbe', 'Reker', 'Krabbe']"
1108,dd48ef94-5cfa-92b5-37c8-acd9c89a66d0,Spareribs med grillet søtpotet,"Møre spareribs med dyp smak av barbecue kan gjøres både på grill og i stekeovn. Sammen med grillet søtpotet og en frisk coleslaw med knas fra eple og fennikel, er dette deilig kosemat for late sommerdager.","epler, fennikel, reddiker, majones, lettrømme, eplecidereddik, estragon, søtpotet, spareribs, barbecuesaus, salt, pepper, olje",2022.0,23.0,Søndag,"['grill', 'sommermeny', 'svin', 'sommer', 'hovedrett', 'helgemat', 'middagstips']","['Grill', 'SommerMENY', 'Svin', 'Sommer', 'Hovedrett', 'Helgemat', 'Middagstips']"
1109,579a4c65-9d98-4310-94a2-d5e1d05fe800,Vegetarisk one pot pasta,"Enkel middag uten kjøtt eller har du rester? Lag denne enkle pastaretten av grønnsakskraft, tomater og løk. Pasta og grønnsaker i en og samme kjele, som lager seg selv og smaker himmelsk! Topp med jalapeno.","cherrytomater, rødløk, hvitløksfedd, syltet grillet paprika, frisk basilikum, grønnsakskraft, pasta, hakkede hermetiske tomater, paprikapulver, salt, pepper, jalapeno",2022.0,22.0,Mandag,[''],"['Middagstips', 'Barnevennlig', 'Hverdag', 'Rask', 'Pasta', 'Vegetar']"
1110,bc324a42-a0e0-483c-9c70-9c50e3ff391b,Fiskeburger med enkel coleslaw,"Fiskekaker egner seg godt som burger, og med en god remulade og revet råkost kan du raskt lage en hjemmelaget versjon av coleslaw. Disse litt sunnere burgerne går raskt å lage. La gjerne barna bli med å lage denne enkle middagen! Oppskriften gir 2 fiskeburgere.","fiskeburger, grove hamburgerbrød, råkostblanding, remulade, rødløk",2022.0,22.0,Tirsdag,"['gulrot', 'hovedrett', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'middag under 20 minutter', 'burger', 'fisk', 'ukensmiddag']","['Gulrot', 'Hovedrett', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Middag under 20 minutter', 'Burger', 'Fisk', 'UkensMiddag']"
1111,9a519c0c-6ba4-46ba-964b-6df372d6b0d1,Svinekoteletter med couscoussalat,"Dette er en rask oppskrift på stekte koteletter av svin med couscous, i følge med fruktig mango papaya salsa og frisk salat. Veldig god middag på under 20 minutter.","svinekoteletter, salt, pepper, mangosalsa, baby leaf mix, couscous, kokende vann",2022.0,22.0,Onsdag,"['hovedrett', 'vår', 'sommer', 'middagstips', 'hverdag', 'rask', 'sommerkoteletter', 'koteletter', 'middag under 20 minutter', 'svin', 'nakkekoteletter', 'grønnsaker']","['Hovedrett', 'Vår', 'Sommer', 'Middagstips', 'Hverdag', 'Rask', 'Sommerkoteletter', 'Koteletter', 'Middag under 20 minutter', 'Svin', 'Nakkekoteletter', 'Grønnsaker']"
1112,ba614336-2179-d062-ef35-6d6b31adb5b2,Sprøstekt makrell med agurksalat,"Lite gir så herlig sommerfølelse som stekt makrell. Man kan servere den med mye spennende tilbehør, men en tradisjonell frisk agurksalat og kokte nypoteter med dill, er alltid vellykket. Bruker du grovt rugmel til paneringen, blir dessuten det smakfulle makrellskinnet ekstra sprøtt og får en god tekstur.","makrellfilet, grovt rugmel, salt, pepper, smør, nypoteter, potte dill, rømme, agurk, vann, eddik 7 %, eplecidereddik eller hvitvinseddik, sukker, klype salt",2022.0,22.0,Torsdag,"['sommer', 'sjømat', 'hovedrett', 'makrell', 'fisk']","['Sommer', 'Sjømat', 'Hovedrett', 'Makrell', 'Fisk']"
1113,92999ba4-0212-d1b1-d1c1-b8907d7e23c0,Loff med ferske reker,"Ferske reker, loff og majones er gjerne synonymt med sol, sommer og svaberg. Lag en hjemmelaget aioli og topp rekesmørbrødet med sitron og dill. Tips - noen skiver avokado smaker svært godt til.","formloff, ferske reker, dill, sitron, avokado, majones, hvitløk, salt, pepper",2022.0,22.0,Fredag,"['sommermeny', 'lunsj', 'skalldyr', 'reker', 'sommer', 'vinter']","['SommerMENY', 'Lunsj', 'Skalldyr', 'Reker', 'Sommer', 'Vinter']"
1114,86f857e5-e700-47a3-8d0a-f36827ce68bb,Svinefilet med bakt potetsalat og appelsin,"Oppskrift på helstekt indrefilet av svin, med lun potetsalat og frisk appelsin. Svinekjøtt er magert, mørt og saftig, og kler godt søte smaker av frukt. Vi gir deg stegene for både grill og stekeovn.","indrefilet av svin, frisk timian, flytende honning, rapsolje, salt, pepper, nypoteter, ruccola, soltørkede tomater i olje, appelsin, rapsolje, frisk timian, salt, pepper",2022.0,22.0,Lørdag,"['potet', 'appelsin', 'hovedrett', 'vår', 'sommer', 'gjester', 'sunnere', 'indrefilet av svin']","['Potet', 'Appelsin', 'Hovedrett', 'Vår', 'Sommer', 'Gjester', 'Sunnere', 'Indrefilet av svin']"
1115,b26cf2a1-9b96-156c-8bad-82b121f29ead,Dampet hvit asparges med hollandaisesaus,"Enkel oppskrift på hvit asparges med fyldig, hjemmelaget hollandaise og salt spekeskinke. Hvit asparges er en delikatesse som passer godt å servere til anledninger som 17. mai, konfirmasjon, dåp og andre feiringer, eller som forrett. Enkel og god rett med asparges, som for mange er smaken av sommer.","hvit asparges, spekeskinke, meierismør, Klarnet smør, eggeplommer, ferskpresset sitronsaft, vann, salt, pepper, Gressløk",2022.0,22.0,Søndag,"['grønnsaker', 'asparges', 'forrett', 'helgemat', 'gjester', 'sommermeny']","['Grønnsaker', 'Asparges', 'Forrett', 'Helgemat', 'Gjester', 'SommerMENY']"
1116,e6e22c9c-c62e-47f4-959c-49a6f5eaa59f,Rask linsegryte,"Oppskrift på rask linsegryte som er enkel å lage, og som har masse smak. Ingen annen oppskrift har blitt laget så mye av [MENYs vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene), som denne gryten. Skal du bare prøve en linsegryte i ditt liv, er dette den du bør gå for.","gul løk, hvitløksfedd, rød curry paste, hermetiske tomater, kokosmelk, grønnsaksbuljong, linser, frisk spinat, nøytral olje, rømme, bladpersille, chiliflak",2022.0,21.0,Mandag,[''],[]
1117,0e3e8416-bda6-42fa-bf66-c82532d2b468,Kremet fiskegryte med laks,En god og veldig enkel fiskegryte basert på MENYs populære fiskesuppe. Suppen kommer med biter av fersk fisk fra fiskedisken. Her har vi tilsatt ekstra laks og servert med aioli og fersk baguette.,"MENY fiskesuppe, lakseporsjoner, pariser baguette, aioli, frisk dill",2022.0,21.0,Tirsdag,"['hovedrett', 'hverdag', 'rask', 'fisk', 'laks', 'steinbit', 'sjømat', 'suppe', 'gryterett', 'middagstips', 'middag under 20 minutter', 'ukensmiddag']","['Hovedrett', 'Hverdag', 'Rask', 'Fisk', 'Laks', 'Steinbit', 'Sjømat', 'Suppe', 'Gryterett', 'Middagstips', 'Middag under 20 minutter', 'UkensMiddag']"
1118,7f1afb4f-eebe-43f5-a0a7-4d5bc97b6e58,Sommerkoteletter med stekt grønnkål og tzatziki,"Oppskrift på rask og enkel sommermat som er god på smak. Denne middagen er perfekt hvis du vil lage noe litt sunnere. Søt appelsin komplementerer svinekjøttet, og strimlet grønnkålmix gir god crunch. Server med mild tzatziki og ovsbakte poteter, og nyt!","MENYs ovnsbakte poteter med timian, sommerkoteletter, tzatziki, rapsolje til steking, salt, pepper, grønnkålmiks, appelsin",2022.0,21.0,Onsdag,"['sommer', 'hverdag', 'rask', 'sommerkoteletter', 'middag under 20 minutter', 'grønnkål']","['Sommer', 'Hverdag', 'Rask', 'Sommerkoteletter', 'Middag under 20 minutter', 'Grønnkål', 'UkensMiddag']"
1119,43056ba8-45b1-4369-a161-db2f42eccccd,Salat med pære og blåmuggost,"Oppskrift på smaksrik salat med tynne skiver av pærer, blåmuggost, honning og hakkede valnøtter. Her har vi brukt en feldsalat, men du kan godt bruke ruccula, hjertesalat eller den salaten du liker best. Server den som hovedrett, lunsj eller en del av et koldtbord, gjerne med ferskt brød ved siden av.","valnøtter, pære, fiken, feldsalat, blåmuggost, Dijon sennep, olivenolje, sitronsaft, honning, salt, pepper",2022.0,21.0,Torsdag,"['tilbehør', 'pære', 'valnøtter', 'blåmuggost', 'småretter', 'salater', 'vegetar']","['Tilbehør', 'Pære', 'Valnøtter', 'Blåmuggost', 'Småretter', 'Salater', 'Vegetar']"
1120,4f57599b-2aff-4f7a-a06f-ca0ad431bc27,Hvit pizza med nduja og salciccia,"Oppskrift på hvit pizza, eller pizza bianca, med spicy, nduja og smaksrik salcicciapølse. En skikkelig smaksbombe av en napolitansk pizza! Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel, Røros rømme, fast mozzarella, nduja, rå salsiccia pølse, syltet rødløk, bufarost",2022.0,21.0,Fredag,[''],[]
1121,8ea6d30c-1236-4f26-932f-f02cc42f3c20,Lakseburger med syltet rødløk,"Oppskrift på salmaburger med chilimajones og syltet rødløk, en nydelig kombo. Fiskeburger i ferske, grove burgerbrød utgjør en rask, god og litt sunnere hverdagsmiddag på under 20 minutter. Du kan gjerne grille burgerne!","salmaburger, salt, pepper, grove hamburgerbrød, babyspinat, syltet rødløk, chilimajones",2022.0,21.0,Lørdag,[''],"['Fisk', 'Laks', 'Burger', 'Middagstips', 'Sunnere']"
1122,ec8b2559-28c1-42d9-bbfe-459ccc18e47c,Grillet kyllingbryst med nykål og hjemmelaget urtemajones,"Oppskrift på saftig Lerstang kylling fra Gårdsand, med sprøtt skinn og gode grønnsaker. Her bruker vi norske Matskatter fra lokale leverandører, som perlepoteter og urter, sammen med vårens nykål.","Lerstang kyllingbryst, flaksalt, pepper, frisk estragon, gressløk, solsikkeolje, eggeplomme, Dijonsennep, eddik, salt, nypoteter, grovsalt, nykål, reddik",2022.0,21.0,Søndag,[''],[]
1123,1dd265fa-d7d0-408f-9ab3-bcf42d66211d,Blomkålsalat med syrlig dressing,"Oppskrift på en skikkelig digg salat fra [MENYs egen vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene). Med smaksrik, krydret blomkål, sprø kikerter og hjemmelaget dressing er dette et godt alternativ  til den klassiske Cæsarsalaten. Hanne-Lene kaller den Kleopatrasalat.","kikerter, olje, salt, olivenolje, kyllingkrydder, røkt paprikapulver, kajennepepper, blomkål, salat, granateple, hvitløk, salt, sitron, sennep, lønnesirup, pepper, usøtet soyamelk, kapers, Chiliflakes, Friske spirer",2022.0,20.0,Mandag,[''],[]
1124,ace3bd42-e067-4315-8f47-4ceec812d662,Spicy ostepølse med syltet rødløk,"Sterke pølser passer perfekt med de litt søte brioche pølsebrødene! Topp dem med ruccola, BBQ-saus og syltet rødløk. Kjempegod grillmat, og enkel middag.","ostepølse med chili, brioche pølsebrød, ruccula, BBQ saus, rødløk, sukker, eplecider eddik, vann",2022.0,20.0,Tirsdag,[''],"['Middagstips', 'Rask', 'Hverdag', 'Sommer', 'Hovedrett', 'Lunsj', 'Pølser']"
1125,48cc0493-79bd-40fb-b5de-4e54a204e090,Torskefilet med ovnsbakte grønnsaker,"Ovnsbakt torsk og grønnsaker er rask, sunn og god middag. Torskefileten kan du legge direkte over grønnsakene og steke i ovnen samtidig. Noen skiver med urtesmør på toppen gir ekstra smak.","torskefilet, ovnsbakte grønnsaker, urtesmør med ramsløk og flaksalt, potetmos med søtpotet, tomat",2022.0,20.0,Onsdag,"['søtpotet', 'potet', 'grønnsaker', 'hovedrett', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'torsk', 'sunnere', 'middag under 20 minutter', 'ukensmiddag', 'nye gode vaner']","['Søtpotet', 'Potet', 'Grønnsaker', 'Hovedrett', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Torsk', 'Sunnere', 'Middag under 20 minutter', 'UkensMiddag', 'Nye gode vaner']"
1126,a7d6fee0-4328-49e4-905e-4d2db097e86f,Frisk salat med appelsindressing,"Oppskrift på frisk salat med appelsin, grønt eple, fennikel og havreris, toppet med gresskarfrø, salat og basilikum. Salaten serveres med bøffelmozzarella og en frisk appelsindressing.","appelsin, grønt eple, fenikkel, havreris, gresskarfrø, feldsalat, frisk basilikum, mozzarella, Sunniva appelsinjuice, olivenolje, valmuefrø, hvitløksfedd",2022.0,20.0,Torsdag,[''],[]
1127,f519cd7d-a455-466f-9150-978db6cb2cd4,Kyllingtaco med granateple og mango,"Oppskrift på sprø taco med kylling, mango, tacokrydder, salsa og granateplekjerner. Topp gjerne også med guacamole.","kyllingfilet, tacokrydder, rapsolje, tacoskjell, hjertesalat, granateple, rødløk, mango, tacosaus, rømme, frisk koriander",2022.0,20.0,Fredag,"['granateple', 'mango', 'hovedrett', 'vår', 'sommer', 'hverdag', 'barnevennlig', 'sunnere', 'kylling', 'kyllingbryst', 'taco']","['Granateple', 'Mango', 'Hovedrett', 'Vår', 'Sommer', 'Hverdag', 'Barnevennlig', 'Sunnere', 'Kylling', 'Kyllingbryst', 'Taco']"
1128,dda311d2-72d6-e2a0-2af9-7100ee6f57f1,Hvitvinsdampede blåskjell,"Blåskjell dampet med hvitvin og hvitløk kan serveres både som hovedrett og forrett. Det er enkelt, raskt og ikke minst veldig godt. Server gjerne nystekt brød og pommes frites til. Denne retten kan også fint lages i folie på grillen. Se video med steg for steg.","blåskjell, løk, vårløk, selleri, hvitløk, smør, hvitvin, hakket bladpersille",2022.0,20.0,Lørdag,"['rask', 'sommer', 'skalldyr', 'blåskjell', 'sjømat', 'middagstips', 'grill', 'vinter']","['Rask', 'Sommer', 'Skalldyr', 'Blåskjell', 'Sjømat', 'Middagstips', 'Vinter', 'Helgemat', 'Hovedrett', 'Lunsj', 'Gjester']"
1129,a722f5b7-d2f6-4801-930e-7be1497ac0b9,Enkel pizza med karbonadedeig,"Enkel oppskrift på hverdagspizza, med ferdig pizzabunn, karbonadedeig, og MENY sin egen tomatsaus med et høyt innhold av grønnsaker. Middag på under 20 minutter. Topp med spinat eller andre grønnsaker du liker. Du kan også bruke kjøttdeig.","karbonadedeig, rapsolje, MENY tomatsaus, pizzabunn, fullkorn, revet ost, babyspinat",2022.0,20.0,Søndag,"['hovedrett', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'pizza', 'middag under 20 minutter', 'ukensmiddag']","['Hovedrett', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Pizza', 'Middag under 20 minutter', 'UkensMiddag']"
1130,a5f3bb79-ec0a-a082-ae1b-aeb31e377b79,Risotto med asparges,"En fristende risotto oppskrift. Den krever rikelig med omsorg i tilberedningen, men til gjengjeld kan du glede deg over et fantastisk måltid med masse smak av asparges og vår. For en ekstra frisk smak kan du drysse litt hakket mynte og finrevet sitronskall over den ferdige risottoen.","sjalottløk, hvitløksfedd, olivenolje, asparges, risottoris, eplejuice, buljong, parmesanost, smør, salt, pepper, sitronjuice",2022.0,19.0,Mandag,"['hovedrett', 'rask', 'middagstips', 'asparges', 'sunnere', 'vegetar']","['Hovedrett', 'Rask', 'Middagstips', 'Asparges', 'Sunnere', 'Vegetar']"
1131,14049de0-c3d3-4d94-9b21-9d9de799f226,Fiskeburger med tzatziki og eple,"Oppskrift på enkel fiskeburger med fiskekake, syrlig eple og tzatziki. Server til lunsj eller middag med grove burgerbrød. Her kan du velge den fiskeburgeren du liker best, men denne uken anbefaler vi klippfiskburger. Litt sunnere middag på under 20 minutter, for hele familien.","fiskeburger, rapsolje, grove burgerbrød, tzatziki, eple, hjertesalat",2022.0,19.0,Tirsdag,[''],"['Fisk', 'Middagstips', 'Barnevennlig', 'Nye gode vaner', 'Sjømat', 'Sunnere', 'Hovedrett', 'Burger']"
1132,fda592fc-3294-1ef4-1a20-29cbf6dd56c7,Lammepølse med frisk tomat- og løksalsa,"Enkelt middagstips med smaksrike pølser og godt tilbehør! Prøv lammepølser med frisk tomat- og løksalsa, oliven og basilikum. Bruk gjerne Jacobs Utvalgte lammepølse i denne retten.","lammepølser, cherrytomater, sorte oliven uten sten, sjalottløk, friske urter, salt, pepper, ovnsbakte poteter",2022.0,19.0,Onsdag,"['hverdagsmeny', 'rask', 'sommer', 'middagstips', 'barnevennlig', 'grill', 'helgemat', 'hovedrett', 'lam', 'pølse', 'tomat']","['HverdagsMENY', 'Rask', 'Sommer', 'Middagstips', 'Barnevennlig', 'Grill', 'Helgemat', 'Hovedrett', 'Lam', 'Pølse', 'Tomat']"
1133,9be16ef8-114c-6534-494c-06297595e7ca,Sesamstekt laks med soyadressing,"Kokte nudler toppes med knasende sprø grønnsaker og sesamstekt laks i tynne skiver, og toppes med en deilig dressing av soya og lime. Laksen skal kun stekes i få sekunder over sterk varme og må være av ypperste kvalitet. Dressingen rører du enkelt sammen til slutt!","laks, sesamfrø, reddiker, sukkererter, babyspinat, vårløk, nudler, nøytral matolje, soyasaus, lime, rød chili, ingefær, sesamolje, ristede sesamfrø",2022.0,19.0,Torsdag,"['rask', 'sommer', 'fisk', 'laks', 'lunsj', 'middagstips', 'sjømat', 'asiatisk', 'wok', 'sunnere']","['Rask', 'Sommer', 'Fisk', 'Laks', 'Lunsj', 'Middagstips', 'Sjømat', 'Asiatisk', 'Wok', 'Sunnere']"
1134,899cbb57-3082-a006-82cb-c693f834a33e,Norsk spekefat,"Server et vakkert spekefat som en lett middag. Et tradisjonelt norsk spekefat har gjerne tilbehør som potetsalat, rømme, flatbrød og eggerøre. Spør oss gjerne i butikk etter gode norske Matskatter når du skal handle spekemat. Beregn ca 150 gram spekemat per person.","norsk spekeskinke, fenalår i skiver, morrpølse, spekepølse, spekepølse med elg, egg, gressløk, smør, Røros rømme, god potetsalat, flatbrød",2022.0,19.0,Fredag,"['gjester', 'sommer', 'spekemat', 'sommermeny', 'forrett', 'snacks', 'tapas', 'lunsj']","['Gjester', 'Sommer', 'Spekemat', 'SommerMENY', 'Forrett', 'Snacks', 'Tapas', 'Lunsj']"
1135,f21f4064-8bc7-4f98-abe9-00ebbfbe0417,Enkel hamburger med coleslaw,"Oppskrift på fersk, saftig og enkel hamburger med grove hamburgerbrød og coleslaw du kan kjøpe ferdig. Denne burgeren er perfekt for deg som vil lage en rask, enkel og god middag for hele familien, på under 20 minutter. Server gjerne med pommes frites eller en frisk salat!","hamburger, rapsolje, grove hamburgerbrød, coleslaw, isbergmix, ketchup",2022.0,19.0,Lørdag,"['hovedrett', 'helgemat', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'kjøttdeig', 'burger', 'ukensmiddag', 'middag under 20 minutter']","['Hovedrett', 'Helgemat', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Kjøttdeig', 'Burger', 'UkensMiddag', 'Middag under 20 minutter']"
1136,da59eb22-e262-4d68-8156-fa9c533bd14c,Kjøttfri indisk kofta,"Oppskrift på en smaksrik og helt kjøttfri kofta som vi finner frem når vi virkelig skal imponere. Enkle råvarer, kompleks smak og virkelig en rett verdig et festbord eller til meze. Denne vegetar-varianten er en av [MENYs vegetarentusiast, Hanne-Lenes](/tema/vegetar/hanne-lene) favorittoppskrifter. En god [mangochutney er et must til denne retten.](/oppskrifter/Sauser-og-dressinger/mango-chutney/)","blomkål, gulrot, små poteter, kikerter, hvitløk, ingefær, cashewnøtter, tandoorikrydder, garam masala, hvitløkspulver, spisskummin, kyllingkrydder, karri, kajennepepper, kikertmel, bakepulver, salt, smør, purre, rød paprika, hvitløk, karri, kyllingkrydder, paprikapulver, ingefær, tandoorikrydder, kajennepepper, grønnsaksbuljong, kokosmelk, hermetiske tomater, sitron, frisk koriander, cashewnøtter, kokt ris, naan brød",2022.0,19.0,Søndag,[''],[]
