ID,Title,Description,Ingredients
fd497273-b9a6-4fd7-90ef-ad8e9eb6e8cf,"Lakseburrito med agurk, rømme og sukkererter","Prøv en ny vri på tacofredagen med burrito fylt med laks, agurk, rømme og sukkererter. Dette er en litt annerledes burrito full av deilige smaker. Passer like godt på en fredag som på en hektisk hverdag siden den er veldig enkel og rask å lage.","tortillalefser, laksefilet, tacokrydder, rapsolje, agurk, baby leaf salat, rømme, salsa, sukkererter"
6173f505-c087-47b2-81bb-b2efcc50f3f0,Nakkekoteletter med byggrynsalat,"Oppskrift på saftige nakkekoteletter av svin, med hoisinsaus og byggrynsalat. En enkel og veldig god hverdagsmiddag 20 minutter. Tilsett gjerne ekstra grønnsaker du har liggende, til salaten.","nakkekoteletter, MENY woksaus hoisin med ingefær, byggrynsalat med pesto, ruccola mix, friske urter"
0f61c8a3-4216-43f4-9c0a-dd4bb4b0e766,Dampet torsk med sennepssaus og rødkål,"Enkel, rask og veldig god fiskemiddag med smaken av jul. Denne middagen lager du enkelt på under 20 minutter og passer perfekt på litt travle dager, eller når du bare har lyst på en god middag som nesten lager seg selv.","torskefilet, MENY ovnsbakte poteter med timian, rødkål, MENY sennepssaus"
a5c45249-0b4d-40ce-8078-6fc3d5b37b9e,Ribbe med brokkolisalat og saltkokte poteter,"Lyst på en skikkelig god julemiddag som praktisk talt lager seg selv? Med MENYs ferdigstekt ribbe, saltkokte poteter og brokkolisalat er jobben allerede gjort for deg og du er garantert sprø svor. Middagstips for litt travle dager du har lyst på en god julemiddag uten å bruke mye tid på kjøkkenet.","ferdigstekt ribbe, MENY saltkokte poteter, MENY brokkolisalat"
20832e4c-a03a-4f06-b8cd-62990c922c25,Steamed buns med svinekjøtt,Steamed buns er fløyelsmyke hveteboller som vanligvis fylles med langtidsstekt kjøtt og grønnsaker med asiatiske smaker. Denne oppskriften på bao buns eller pork belly buns passer perfekt til å bruke opp rester av ribbe eller spareribs. Pulled pork kan også brukes i denne oppskriften.,"lunkent vann, tørrgjær, sukker, hvetemel, bakepulver, salt, rapsolje"
e9b4d4ee-3303-4ed5-baed-6b9d140e7f11,Ovnsbakt torsk med sennepssaus,"Oppskrift på torskefilet med baconsmør og MENYs egen ertepuré, saltkokte poteter og smaksrik sennepssaus, en enkel og veldig god hverdagsmiddag som også minner om jul. Ferdig på under 20 minutter.","torskeloin, bacon, smør, MENYs saltkokte poteter, MENYs grønn ertestuing, MENYs sennepssaus"
cb8f99d2-2a48-4750-8cb2-acb5bcc50b6f,Nakkekoteletter med rødkål,"Rask, enkel og veldig god middag som smaker av jul. Nakkekoteletter med rødkål, MENYs ovnsbakte poteter med timian og julesaus er perfekt på litt travle dager eller bare når du har lyst på en god middag som krever minimalt med innsats.","nakkekoteletter, salt, pepper, rapsolje eller smør til steking, MENYs ovnsbakte poteter med timian, rødkål, MENYs julesaus, tyttebærsyltetøy"
c706a98f-cbd9-49a2-9fb6-12e438e4b514,"Grillet lakseburger med bacon, grønnkål og parmesan","Oppskrift på saftig og god burger med laks, sprøstekt bacon, parmesanchips og spennende sauser. Tilbered den gjerne på grillen i sommer.","laksefilet m/skinn, Brioche burgerbrød, tørrsaltet bacon, BBQ saus, chilimajones, parmesan, grønnkål, salt, pepper, olje"
adf9c7d3-0f88-48bc-a25d-63e9157e70d6,"Vegetarburger med grillet mais, sopp og tortillachips","Enten du er vegetarianer eller bare har lyst på et kjempegodt kjøttfritt alternativ til hamburgeren er dette en burger som må prøves. Denne vegetariske burgeren med grillet mais, portobellosopp, tortillachips, spicy salsa og ostesaus er så full av deilige smaker at selv en kjøttelsker ville blitt imponert.","maiskolber, olje, salt, pepper"
5cc8e5a2-dd5f-48b5-aa11-96dc57cad4e1,Vegetarburger med coleslaw,"Oppskrift på enkel og smaksrik vegetarburger med pulled vegetar, et kjøttfritt alternativ til pulled pork. Vi har toppet burgeren med grønn paprika, salat, og syltet rødløk. Server med god, hjemmelaget coleslaw. Denne burgeren er et saftig alternativ til en vanlig hamburger.","kål, gulrot, eple, majones, salt, pepper"
1715782c-4ad4-49db-8faa-d4ee241a429a,Vegetarburger med hummus,"Prøv vår oppskrift på saftig vegetar burger med chunky hummus. Vi serverer burgeren med grove burgerbrød, ruccola og tomater, men du kan også variere toppingen med det du liker best. Tilbered i panne eller på grill, og du har en rask og veldig god middag!","vegetarburger, rapsolje, grove burgerbrød, hummus, ruccola, cherrytomater"
f737debf-ed9d-4199-8567-b8e923004558,Grillribbe med maisstuing,"Saftig grillribbe av svin med krydret BBQ glaze, myk maisstuing, salat og poteter. Ekte sommermat som kan tilberedes både i stekepanne og på grill.","grillribbe med krydder, rapsolje, saltkokte poteter, romano mix, BBQ glaze"
9233c6fe-7b45-4b7d-96b8-6827ee2ef2b2,Sitronkylling med urter,Oppskrift på rask kyllingrett med god smak av frisk sitron og urter. Server med ovnsbakte poteter eller kokt ris.,"finrevet skall av sitron, tørket timian, tørket oregano, flaksalt, pepper"
a476fddb-1fb9-4de5-a23d-cf6492cd020f,Ovnsbakt kyllingfilet med appelsinsaus,"Oppskrift på enkel og kjempegod middag med saftig kylling, fennikel, småpoteter og MENYs egen saus med appelsin. Middagstips med mye god smak, ferdig på under 20 minutter. Del gjerne kyllingfileten i to for ekstra rask middag.","kyllingfilet, rapsolje, fennikel, MENY saltkokte poteter, MENY kremet appelsinsaus, salt, pepper, frisk estragon"
47d1b075-c0f9-455c-a35a-49576b2a1b7a,Panert fisk med chilimajones,"Enkel og veldig god fiskemiddag med panert sei, eller torsk, ovnsbakte poteter med løkmarmelade og chilimajones. Dette er en middag som nesten lager seg selv og er  full av deilige smaker.","panert sei, smør"
c9c059aa-a9fe-454f-b553-4697f4f04e26,Beyond Meat burger med pommes frites,"Oppskrift på Beyond Meat burger. Dette er vegetarburgeren som er verdenskjent for å smake, se og være like saftig som en kjøttburger. Vi har brukt klassiske toppinger som løk, tomat, BBQ-saus og hamburgerdressing. Server med hjemmelagde french fries. Enkel oppskrift som garantert faller i smak!","bakt potet,, rapsolje, salt"
665d4ffc-abc2-40c7-9132-d879a33f82e3,Elgkarbonader med soppstuing,"Saftige karbonader med kremet sjampinjongstuing, potetmos og grønnsaker er klassisk tradisjonsmat. Enkel og veldig god middag på under 20 minutter. Både biffkarbonader og elgkarbonader kan brukes. Se også video.","karbonader, brokkoli, MENY sjampignonstuing, MENY potetmos, tyttebærsyltetøy, smør, blomkål"
87c3f5fa-0b89-4d91-b1d7-061d0c82ea8e,Lettsaltet torsk i form,"Lettsaltet torsk er god tradisjonsmat. Denne oppskriften gir en enkel og rask middag på under 20 minutter med lettsaltet torsk, potetmos og grønnkål mix.","lettsaltet torsk, grønnkål mix, rapsolje, salt, pepper, potetmos, MENY hvit saus med gressløk, gressløk"
019a0933-104e-448c-82e7-d6d8db0ec422,Laks teriyaki med ris,"Ovnsbakt laksefilet med teriyaki-saus blir raskt en ny middagsfavoritt! Server den stekte laksen med avokado, stekt spinat og ris. Dette er en lett og sunnere middag med asiatiske smaker.","laksefilet, ris, spinat, avokado"
11490100-a2cf-4639-8b62-e48abaaf8517,Vegetarburger med halloumi og grillede grønnsaker,"Oppskrift på halloumiburger med grillede grønnsaker og hjemmelaget pesto med pistasjnøtter. Halloumi er en ost fra Kypros som tåler høy varme godt og gjerne kan grilles. Grønnsaker som aubergine, søtpotet og paprika egner seg også godt på grillen. Ved å marinere grønnsakene, blir dette en utrolig god kjøttfri burger med smak av sommer.","pistasjnøtter, frisk basilikum, hvitløk, parmesan, olivenolje, salt"
9dfec416-a056-4f9b-9085-002690354dc2,Helstekt svinefilet,"Lurer du på hvordan du steker eller griller hel svinefilet? Vi viser deg steg for steg, i oppskrift og i video. I tillegg får du tips til godt tilbehør.","hel indrefilet av svin, rapsolje, smør, friske urter, hvitløksfedd"
2dfb7537-ceb0-4eea-9717-578598252975,"Urtestekt reinsdyrfilet med rosépepper, rødkål og jordskokk","Oppskrift på et ekte festmåltid bestående av mørt reinsdyrkjøtt, og jordskokk i ulike former, med rødkål og god saus med rosépepper. Norsk viltkjøtt er noe av det beste kjøttet vi har, og perfekt til spesielle anledninger eller når du vil unne deg og middagsgjestene noe ekstra godt.","jordskokk, solsikkeolje"
e22a42db-8758-42c5-ac76-106265e87fe7,Reinsdyrtaco i potetlefse med tyttebærrømme,"Oppskrift på nydelig taco med gode norske råvarer av reinsdyr, tyttebær, rømme og potetlefser. Vanskelighetsgraden kan varieres ved valg av skank, filet eller skav.","seterrømme, tyttebærsyltetøy, fryste tyttebær, sitron"
6cb58b80-26b4-4b58-ac25-23dfb5e2e00a,Reinsdyrcarré med gresskarpuré og sennepsjy,"Oppskrift på et nydelig festmåltid med reinsdyrkjøtt, hjemmelaget sjy saus, ovnsbakt løk, gresskarpuré og rosettkål.","reinsdyrcarré, tørket steinsopp, solsikkeolje, smør"
a24b195a-6d2e-460a-a7bf-e8cb7372b295,Urtemarinerte lammekoteletter med grillet halloumi,"Oppskrift på lammekoteletter penslet med hjemmelaget urtemarinade og grillede ruller av aubergine, paprika og halloumi. Halloumi er en delikat ost som tåler høy varme, og blir utrolig smakfull når den grilles. Marinaden er med på å løfte smaken til nye høyder. Retten blir like god om du bytter ut lammekoteletter med entrecôte.","olivenolje, hvitløk, rosmarin, bladpersille"
c35f03f6-b5df-4f12-9b3c-f2e70c390d74,Svinekoteletter med pesto,"Oppskrift på saftige svinekoteletter med pesto, servert med gulrotpuré og saltkokte, små poteter. Server gjerne med friskt, grønt eple.","svinekoteletter, saltkokte poteter, gulrotpuré, grønn pesto, grønt eple"
0ab4a05a-18a9-4683-b73d-db7d82da4be6,Laks i folie med ramsløksmør,"Oppskrift på laks i folie, en veldig enkel måte å tilberede en enkel og smakfull middag. Med alt i en pakke kan den varmes på grillen, i ovnen eller til og med på bålet om du skal ut på tur. Dette er også en rett som gjør det litt mer spennende for barn å spise fisk.","laksefilet uten skinn og ben, ramsløksmør, MENYs ovnsbakte poteter, MENYs ovnsbakte grønnsaker, sitron, frisk dill"
80b25a42-bc6e-41cc-95d0-f41dee534c51,Ovnsbakt skrei med hvit saus,"Oppskrift på ovnsbakt skreifilet med MENY sin egen hvite saus, potetmos med søtpotet og ovnsbakte grønnsaker. En rask og enkel middag på under 20 minutter. Vanlig torsk kan også brukes, og fremgangsmåten er lik.","skrei loin, salt, pepper, MENY ovnsbakte grønnsaker"
b13ca897-7790-4752-917b-c5042d0cbfa4,Grillribbe med ovnsbakte grønnsaker,Grillribbe er blant nordmenns favoritt av grillmat på sommeren. Sammen med MENYs egne ovnsbakte grønnsaker og poteter blir dette en smakfull middag som du enkelt lager på kort tid.,"skiver marinert grillribbe, rapsolje, MENYs ovnsbakte grønnsaker, MENYs ovnsbakte poteter, maiskolber, MENY BBQ glaze"
4260dc11-5636-5d38-e4b6-1d6dedc86689,Klassisk elgstek,"Elgkjøtt er en fantastisk råvare! Prøv denne oppskriften på elgstek sammen med saus til elg, høstens grønnsaker og beter som tilfører både sødme og dybde. Dessuten tilfører disse flotte farger til tallerkenen sammen med grønn rosenkål og oransje gulrot. Perfekt festmat til de mørke høstkveldene.","elgstek, timian, løk, gulrot, knuste enebær, vann, salt, pepper"
30b49c46-94b7-4db9-6f6c-b9e6ecbff3b3,Grillet ytrefilet av svin med maisstuing og BBQ-saus,"Svinefilet er populær grillmat, som er lett å like. Saftig svinekjøtt kler sommerens smaker som søt frukt, mais, BBQ saus og salat. Derfor har vi satt sammen en enkel og sommerlig rett med svinefilet. Tilbered den gjerne på grillen, eller stek den raskt i en varm panne og så videre i ovn.","maiskolbe, fløte, hvitløksfedd"
d9ce0ab4-edf0-7471-2612-719c8aef27ea,Grillet svinefilet i brioche brød,"Svinefilet er lett, sunn og godt på grillen. Grillede skriver av svinefilet er en lett vri på burgeren. Pensle skivene med BBQ-saus mot slutten av grilltiden og server i brioche brød med gresk salat.","svinefilet, BBQ sauce, brioche burgerbrød, gresk salat, salt, pepper"
b448ce3a-9e3b-2958-4f17-48cb25532c03,Grillet biff med søtpotetmos,"Biff på grillen er en klar favoritt. Grill mørbrad av storfe og server med søtpotetmos, rødvinsaus og grønn salat. Enkel men veldig smakfull sommermat!","mørbradbiff  av storfe, MENY rødvinssaus, søtpotet, smør, crème fraîche, salt, pepper, blandet grønn salat"
efd16c41-8f0d-1f70-e7f4-372efc9dc6d5,Saftig biff med fløtepoteter,"Oppskrift på grillet biff med hjemmelaget chimichurri, brokkolisalat og fløtegratinerte poteter.","sherrydeddik, lime, hvitløksfedd, god olivenolje, rød chili, frisk bladpersille, frisk koriander, frisk oregano"
23646ad6-bce7-3eb3-b495-d994c450b611,Indrefilet av okse med aspargesbønner og rødvinssaus,"Oppskrift på saftig biff med små poteter, cherrytomater og aspargesbønner. En klassisk helgemiddag. Bruk gjerne Jacobs Uvalgte rødvinssaus.","indrefilet av okse, 4 biffer, salt, pepper, smør, perlepoteter, aspargesbønner, cherrytomater, finhakket gressløk, rødvinsaus"
90290f09-b061-79dc-3e60-17713f3c72ce,Indrefilet av okse med potetmos og ovnsbakte tomater,"Oppskrift på saftig biff med rask peppersaus, hjemmelaget potetmos og ovnsbakte tomater. Godt til helgen eller på en hverdag du ønsker å kose deg litt ekstra.","indrefilet av okse, smør, salt, pepper"
fcf79073-3d02-e0e2-3f87-ef5964f44d65,Laksefilet med søtpotetmos og brokkolisalat,"Ørret og laks er enkelt og raskt å lage. Sammen med MENYs egen brokkolisalat, Jacobs Utvalgte ramsløksmør og søtpotetmos har du et knallgodt middagstips til hverdagen. Søtpotetmos kan du lage fra bunnen, eller kjøpe ferdig hos MENY. Se egen oppskrift.","laksefilet, urtesmør med ramsløk, brokkolisalat, potetmos med søtpotet, salt, pepper, granateplekjerner"
95be1ab1-7afb-0cba-fb8d-457b80707eb3,Poke med laks og quinoa,Lag den spennende trendretten fra Hawaii hjemme! Poke kalles også for sushi bowl og er fiskesalat proppfull av masse deilig smak. Denne oppskriften på hjemmelaget poke er med rå laks og quinoa.,"laksefilet uten skinn og ben, quinoa, sesamolje, soyasaus, sesamfrø, strimlet råkost"
6f22a71e-1353-f9b2-c14c-900785b3512f,Laks med pesto og potetsalat,"Enkelt og sommerlig middagstips med laks, potetsalat og rød pesto. Tilbered gjerne på grillen. Rask fiskemiddag på under 20 minutter.","laksefilet, rapsolje, potetsalat, rød pesto, romano mix, salt, pepper, sitron"
a069cffc-478b-24b0-bd2d-4fa379d48525,Grillspyd med kylling,"Kyllingspyd passer perfekt på tapasbordet eller som middag med en grønn salat, kokt ris og rømmedressing. Denne enkle oppskriften på marinerte kyllingspyd i chilisaus er perfekt å legge på grillen i sommer.","kyllingfilet, rapsolje, røkt paprikapulver, sweet chilisaus, lime, salt, pepper"
7f6bfbc6-4145-878d-210e-bdade152010b,Grillspyd med svin og grønnsaker,"Grønnsaksspyd med svinefilet er lett og sunn sommermat. Grillspyd er både godt og enkelt å legge på grillen. Kutt jevne biter av squash, paprika, løk og svinefilet og tre på et grillspyd, og ha så på deilig marinade før det grilles.","svinefilet, squash, rødløk, rød paprika, gul paprika, rapsolje, rød chili, sitron, rosmarin, salt, pepper"
efc745e9-cf23-040c-3d8a-74ba7d326297,Grillet kveite med aspargesbønner,Sunn og god oppskrift på grillet kveite med deilig tilbehør som avokado og aspargesbønner. Fisken kan grilles rett på grillristen eller på folie med litt olivenolje på.,"kveite i skiver, solsikkeolje, salt, pepper, olivenolje"
cba7a6a0-9fdf-2a87-d65f-41aff5f94ca3,Sommerkoteletter med stekt paprika,"Panerte sommerkoteletter med stekt paprika og ris er god, smakfull og enkel hverdagsmat. Det lages på under 20 minutter og du trenger kun få ingredienser for en fullverdig middagsrett hele familien vil like.","sommerkoteletter, egg, cornflakes, paprika (gjerne i forskjellige farger), , rapsolje, ris, Jacobs Utvalgte chilimajones, salt, pepper"
bb9dd3f3-1979-7114-7e67-dacc5042dfd2,Grillet hummer med kryddersmør,"Fantastisk oppskrift på hummer gratinert på grillen. Til grillet hummer smaker det godt med en frisk salat, ferskt brød og chilimajones som tilbehør.","kokte hummer, Jacobs Utvalgte kryddersmør, romtemperert, økologisk sitron"
1094e0cc-2061-ff04-a372-dc34e39fffa0,Hummersalat med asparges og chilimajones,Hummersalat med majones er kjempegodt og sammen med asparges blir det enda bedre. Retten passer utmerket som en enkel og smakfull lunsj eller middag.,"kokte hummer, grønne asparges, aspargesbønner, rødløk, olivenolje, sitronsaft, salt, pepper, chilimajones, mandelflak"
e5a0fefd-0f3a-29b9-7dcc-cdff6ced0d5b,Kokt hummer med klassisk tilbehør,"Kokt hummer er veldig godt og en eksklusiv rett til gjester og spesielle anledninger. Hummer skal gjerne nytes som den er, og trenger lite tilbehør. Pesto, aioli, baguette og sitron er klassisk, eventuelt også en frisk grønn salat ved siden av. Dersom dette er en forrett, halverer du mengden og serverer 0,5 stk hummer per person.","kokte hummer, pesto, ailoi, nystekt baguette, sitroner"
cc086307-7c26-4db5-a4b4-066b524a4a0f,"Grillet svinefilet med fersken, potetmos og BBQ saus",Svinekjøtt og søt fersken er nydelig sammen. I denne oppskriften kan både ytrefilet og indrefilet av svin brukes. Potetmos kan du kjøpe ferdig hos MENY.,"svinefilet, salt, pepper, rapsolje, hermetiske fersken, rødløk, olivenolje, potetmos, BBQ saus"
082a7ffc-d84d-4496-a07d-88f06a50ba03,Grillet svinefilet,"Grillet svinefilet med maispuré, pesto rosso, poteter og aspargesbønner. Enkel og veldig god sommermat. Både ytrefilet og indrefilet av svin kan brukes.","småpoteter, svinefilet, rapsolje, aspargesbønner, pesto rosso, pepper, salt"
8937e674-d155-430a-9fbc-9363b8feadd2,Grillet svinefilet med fløtepoteter,"Oppskrift på saftig svinefilet med fløtegratinerte poteter, ratatouille og spinat. Vi bruker gode, ferdige tilbehørsprodukter for rask middag på under 20 minutter. Du kan bruke både indre- og ytrefilet av svin, og du kan også ovnsbake kjøttet om du ønsker.","svinefilet, salt, pepper, rapsolje, ratatouille, fløtepoteter, spinat"
4eb36e94-d74e-4e9d-b7e3-949acf34a9bc,Poke salat med laks og ananas,"Poke er en fiskesalat fra Hawaii som har blitt veldig populær også her til lands. Laks av sashimikvalitet kuttes i terninger og spises rå i en salat, her bestående av ananas, vårløk, avokado og soyasaus. Server gjerne med ris eller quinoa.","laks av sashimikvalitet, sesamfrø, ananas, små, vårløk, soyasaus, sesamolje, avokado, lime"
ce855d2b-2285-481e-a148-3896ce8802b7,Urtebakt laks med ratatouille og potetmos,"Oppskrift på laksefilet med friske urter, hjemmelaget ratatouille, selskapserter og potetmos. Vedig god middag med fisk for hele familien.","laksefilet, salt, pepper, finhakkede urter, MENY potetmos, smør, selskapserter, sitronsaft"
44c1f6a1-4cc8-4c39-8fc3-c3a3f187c1b8,Fiskepinner med poteter og brokkoli,"Panerte torskepinner, eller fiskepinner, er mange barns favoritt når det kommer til fisk. Med MENYs ovnsbakte poteter og grønnsaker som er klare på få minutter, blir dette en rask og enkel familiemiddag.","panerte torskepinner, bukettblanding, MENY ovnsbakte poteter med timian, Jacobs Utvlagte remulade"
c60d0490-c6aa-4a6b-a47d-23f17751d0ba,Entrecôte med chimichurri og urtepoteter,"Saftig biff av entrecôte med ovnsbakte poteter med urter og ovnsbakte, smaksrike tomater. Chimichurri er en kald urtesaus som brukes mye i sør- og mellom-Amerika. Denne passer veldig godt til biff og gir mye, god smak.","sherryeddik, lime, hvitløksfedd, olivenolje, rød chili, frisk bladpersille, frisk koriander, frisk oregano, salt"
46d16fbb-3814-4ede-be08-41622bdcd316,Saftig biff med szechuan saus,"Ytrefilet med rødbeter, ovnsbakte poteter og szechuan woksaus blir en smaksrik og enkel helgemiddag. Du kan velge å bytte ut ytrfileten med entrecôte eller mørbrad.","ytrefilet, entrecôte eller mørbrad, salt, pepper, smør, rødbeter, syltede i strimler, MENY ovnsbakte poteter, MENY Szechuan woksaus, alternativt hoisin"
a36e195e-30c2-447c-8e08-a1944aea3250,Stekte svinekoteletter med surkål,"Svinekoteletter med surkål, poteter og brun saus er en populær rett i mange hjem. Med MENY sine ferdige produkter blir retten også rask og enkel å lage. Server gjerne med tyttebærsyltetøy.","svinekoteletter, salt, pepper, smør, MENY klassisk brun saus, surkål, MENY saltkokte poteter"
3b1b646d-695e-40e2-9188-54d64aa5235e,Torskefilet med ovnsbakte poteter,"Torskefilet med grønn ertepuré, hvit saus med gressløk og ovnsbakte poteter. En rask og god hverdagsmiddag på under 20 minutter med hvit fisk, som hele familien vil like.","porsjonsstykker med torskefilet, MENY ovnsbakte poteter, salt, pepper, smør"
8868a5fd-50b8-4a66-be6c-a78bf4307927,Nakkekoteletter med ovnsbakte poteter,"Saftige, benfrie nakkekoteletter med créme fraiche, ovnsbakte poteter med timian, blomkål og brokkoli. Enkel og rask middag for hele familien.","nakkekoteletter, salt, pepper, smør, créme fraiche, MENY ovnsbakte poteter med timian, bukettblanding, champignon"
a5034e97-22b0-47bc-a360-781531001240,Ørretfilet med kremet saus,"Oppskrift på ørretfilet i form med poteter og grønnsaker. MENYs egen hvite saus med gressløk helles over til slutt og gjør dette til en enkel og god fiskemiddag for hele familien, på under 20 minutter. Laksefilet kan også brukes i denne retten.","ørretfilet, bukettblanding, MENY saltkokte småpoteter, salt, pepper"
24693f53-c097-4508-9fbd-8880dd126c40,Entrecôte med kryddersmør og stekt hjertesalat,"Saftig entrecôte med Jacobs Utvalgte kryddersmør med ramsløk og havsalt, servert med stekt hjertesalat og potetmos. Hjertesalaten steker du i samme panne som kjøttet så den suger opp den gode smaken.","entrecôte i skiver, salt, pepper, Jacobs Utvalgte kryddersmør med ramsløk og havsalt, hjertesalat, MENY potetmos"
c1e1a462-7c44-47fa-916f-0ef3ecdd833f,Pasta med indrefilet og pesto,"Mør indrefilet, fersk pasta, en god, grønn pesto, litt krydder, babyspinat og parmesan. Det er ikke mer som skal til for å servere en deilig pastarett med masse smak. Andre typer biff kan også brukes, og retten passer både til hverdag og til helg.","indrefilet i skiver, salt, Jacobs Utvalgte biffkrydder, smør, fersk tagliatelle, pesto, babyspinat, parmesan"
77971d6d-a8a0-4e0d-8b83-21344f486a5f,Baconsurret indrefilet med rosettkål og fløtegratinerte poteter,"Mør biff surret i tørrsaltet bacon og stekt i smør, servert med rosettkål og fløtegratinerte poteter. Rosettkål er en blanding av grønnkål og rosenkål. Smaken er mild, søt og litt nøtteaktig. De fløtegratinerte potetene kan du velge å lage fra bunnen av, eller kjøpe ferdig. Se egen oppskrift for hjemmelagde fløtegratinerte poteter.","indrefilet, salt, pepper, tørrsaltet bacon, smør, rosettkål, fløtepoteter, revet ost"
2e14a0d9-d243-46a8-9517-bcb4fc7fbdc2,Marinert laks med bønnesalat og ratatouille,"Oppskrift på laksefilet med marinade, bønnesalat og ratatouille. En litt sunnere middag med fisk og gode smaker.","laksefilet, marinade eller glaze, blandet bønnesalat, ratatouille"
b0a30632-0c3f-4177-9418-47c485a5466d,"Rosmarin- og hvitløksmarinert torskefilet med ertepuré, ratatouille og timianpoteter","Torskefilet og smaksrik rosmarin- og hvitløksmarinade finner du i fiskedisken hos MENY. Sammen med ferdig tilbehør som ertepuré, ratatouille og ovnsbakte poteter med timian, blir dette en enkel og veldig god fiskerett med mye smak.","torskefilet i porsjonsstykker, rosmarin- og hvitløksmarinade, MENY ertepuré, ratatouille, MENY ovnsbakte poteter med timian"
9717e65a-95f8-4c38-b6bb-6f647b0494b3,Urtebakt kveitefilet med honningglaserte rotgrønnsaker,"Kveite er en av havets mest eksklusive fisk og veldig god på smak. Dette er oppskrift på nydelig kveitefilet med masse gode urter samt urtesmør med ramsløk, servert med honningglaserte rotgrønnsaker og saltbakte morenepoteter.","kveitefilet, urtesmør med ramsløk og havsalt, pepper, grovhakkede urter"
49d4f7f0-7f15-44e0-a8c8-b23702930c6c,"Salat med laks, appelsin og avokado","Oppskrift på en frisk og god salat med laks, frukt og en enkel dressing. Et nydelig, lett lunsjtips!","laks av sashimikvalitet, baby leaf salat, avokado, appelsiner, frisk koriander"
2c3ad46f-9404-42f6-8da5-f8b37ce3e47f,"Kalkunfilet med ertepurè, spinat og brun saus","Kalkunfilet er mørt og godt kjøtt med en mild smak som passer til en stor bredde av godt tilbehør. Dette er en mer tradisjonell oppskrift med ertepuré, spinat og brun saus. Vi har brukt MENYs ferdige tilbehør som gjør denne retten enklere å lage, men lag gjerne alt fra bunnen. Kalkunbryst kan også brukes. Stekes i ovn, om ønskelig i stekepose.","kalkunfilet, salt, pepper, MENY ertepuré, MENY ovnsbakte poteter med timian, MENY klassisk brun saus, frisk babyspinat, à 65 gram, smør"
40a4f6eb-5c00-4d12-861a-f2efb0fd67d2,Laks med fennikel- og mangosalat,"Laksefilet med en frisk salat av fennikel, mango og sitrus passer godt som en lett forrett til en tyngre hovedrett. Salaten kan du gjøre klar på forhånd, slik at alt du trenger å gjøre når gjestene er på plass, er å steke fisken.","laksefilet uten ben og skinn, salt, pepper, smør, fennikel, mango, finhakket gressløk, olivenolje, limesaft, appelsinsaft"
db45594b-4941-47ef-9fe8-dca01e910795,Ovnsbakt laks med ramsløk og ratatouille,"Laksefilet og marinade med smak av ramsløk og tomat får du i fiskedisken hos MENY. Med MENY sine ferdige, ovnsbakte poteter med timian og ratatouille blir dette en rask, sunn og smaksrik middag som hele familien vil like.","laksefilet, ramsløksmør, MENY ovnsbakte poteter med timian, ratatouille"
04c3a16e-e39c-44ac-9fdd-3b2d710b53b7,Laks i form med creme fraiche og appelsin,"Ovnsbakt laks i kremet saus med smak av sweet chili og honning, med appelsin, grønnkål og poteter. En veldig god lakserett som kanskje passer ekstra godt til påske eller sommeren. Granateplekjerner og frisk koriander på toppen gjør at denne middagen også vil imponere gjester.","laksefilet uten skinn og ben, salt, pepper, creme fraiche, fløte, soyasaus, sweet chili, flytende honning, appelsiner, grønnkål mix, MENY ovnsbakte poteter, granateple, kun frøene, frisk koriander"
1d5c77e4-630b-47c0-ba54-3174fd0503d0,Lakseburger med tzatziki,"Oppskrift på enkel fiskeburger med gresk tzatziki. Saftig lakseburger stekt i panne, serveres med tzatziki og ruccola i grove, ferske burgerbrød. Rask, enkel og veldig god middag for hele familien. Lakseburger kan erstattes med laksefilet eller en grov fiskekake.","lakseburger, grove hamburgerbrød, ruccola salat, tzatziki, rødløk, rapsolje, salt, pepper"
b472ea48-e759-4284-8412-272096266b43,Reinsdyrfilet med pastinakkpuré,"Norsk reinsdyrkjøtt er nydelig festmat og noe du kun får ferskt på høsten. Både indrefilet og ytrefilet er meget mørt kjøtt som egner seg godt til denne oppskriften. I denne oppskriften bruker vi ytrefilet, servert med pastinakkpuré, rødvinssaus og aspargesbønner.","reinsdyr ytrefilet, grovt havsalt, sort pepper, nøytral olje, smør"
37d0970f-3a77-4eb4-8628-e03c4cad811e,Lettsaltet torsk med kremet hvitløksaus,"Trukket, lettsaltet torsk med hvitløkssaus, potetmos og ratatouille som tilbehør. Bakt hvitløk gir hvit saus er rund og god hvitløkssmak og ratatouille komplementerer hvit fisk godt.",lettsaltet torsk
8a4504df-b0f3-46ff-87fa-afc886049265,Thai red curry med kylling,"Oppskrift på en hjemmelaget, krydret thairett basert på red curry paste, med fersk ingefær, hvitløk, kokosmelk og frisk koriander. Dersom du ønsker en kjøttfri variant kan du bytte ut kyllingen med kikerter og mer grønnsaker. Se også stegene i video.
Klikk på film så viser vi deg hvordan du koker ris til.","løk, hvitløksfedd, rapsolje, red curry paste, fersk ingefær, koriander, tomatpuré, fiskesaus, soyasaus, kokosmelk, salt, pepper, kyllingfilet, paprika, sukkererter, vårløk, chili"
