id,title,description,ingredients,year,week,week_day,keywords,tags
40a4f6eb-5c00-4d12-861a-f2efb0fd67d2,Laks med fennikel- og mangosalat,"Laksefilet med en frisk salat av fennikel, mango og sitrus passer godt som en lett forrett til en tyngre hovedrett. Salaten kan du gjøre klar på forhånd, slik at alt du trenger å gjøre når gjestene er på plass, er å steke fisken.","laksefilet uten ben og skinn, salt, pepper, smør, fennikel, mango, finhakket gressløk, olivenolje, limesaft, appelsinsaft",,,,"['frukt', 'mango', 'forrett', 'fisk', 'laks', 'festmat', 'middagstips', 'gjester', 'sunnere']","['Frukt', 'Mango', 'Forrett', 'Fisk', 'Laks', 'Festmat', 'Middagstips', 'Gjester', 'Sunnere']"
db45594b-4941-47ef-9fe8-dca01e910795,Ovnsbakt laks med ramsløk og ratatouille,"Laksefilet og marinade med smak av ramsløk og tomat får du i fiskedisken hos MENY. Med MENY sine ferdige, ovnsbakte poteter med timian og ratatouille blir dette en rask, sunn og smaksrik middag som hele familien vil like.","laksefilet, ramsløksmør, MENY ovnsbakte poteter med timian, ratatouille",,,,"['potet', 'hovedrett', 'middagstips', 'barnevennlig', 'hverdag', 'fisk', 'laks', 'fisk 1-2-3']","['Potet', 'Hovedrett', 'Middagstips', 'Barnevennlig', 'Hverdag', 'Fisk', 'Laks', 'Fisk 1-2-3']"
04c3a16e-e39c-44ac-9fdd-3b2d710b53b7,Laks i form med creme fraiche og appelsin,"Ovnsbakt laks i kremet saus med smak av sweet chili og honning, med appelsin, grønnkål og poteter. En veldig god lakserett som kanskje passer ekstra godt til påske eller sommeren. Granateplekjerner og frisk koriander på toppen gjør at denne middagen også vil imponere gjester.","laksefilet uten skinn og ben, salt, pepper, creme fraiche, fløte, soyasaus, sweet chili, flytende honning, appelsiner, grønnkål mix, MENY ovnsbakte poteter, granateple, kun frøene, frisk koriander",,,,"['grønnsaker', 'potet', 'grønnkål', 'granateple', 'appelsin', 'middagstips', 'hverdag', 'rask', 'gjester', 'barnevennlig', 'fisk', 'laks', 'sjømat']","['Grønnsaker', 'Potet', 'Grønnkål', 'Granateple', 'Appelsin', 'Middagstips', 'Hverdag', 'Rask', 'Gjester', 'Barnevennlig', 'Fisk', 'Laks', 'Sjømat']"
1d5c77e4-630b-47c0-ba54-3174fd0503d0,Lakseburger med tzatziki,"Oppskrift på enkel fiskeburger med gresk tzatziki. Saftig lakseburger stekt i panne, serveres med tzatziki og ruccola i grove, ferske burgerbrød. Rask, enkel og veldig god middag for hele familien. Lakseburger kan erstattes med laksefilet eller en grov fiskekake.","lakseburger, grove hamburgerbrød, ruccola salat, tzatziki, rødløk, rapsolje, salt, pepper",,,,"['salat', 'hovedrett', 'helgemat', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'fisk', 'laks', 'sunnere', 'middag under 20 minutter', 'burger', 'ukensmiddag']","['Salat', 'Hovedrett', 'Helgemat', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Fisk', 'Laks', 'Sunnere', 'Middag under 20 minutter', 'Burger', 'UkensMiddag']"
b472ea48-e759-4284-8412-272096266b43,Reinsdyrfilet med pastinakkpuré,"Norsk reinsdyrkjøtt er nydelig festmat og noe du kun får ferskt på høsten. Både indrefilet og ytrefilet er meget mørt kjøtt som egner seg godt til denne oppskriften. I denne oppskriften bruker vi ytrefilet, servert med pastinakkpuré, rødvinssaus og aspargesbønner.","reinsdyr ytrefilet, grovt havsalt, sort pepper, nøytral olje, smør, pastinakk, helmelk, vann, smør, salt, pepper, trøffelolje, rødvinssaus, aspargesbønner, bacon",,,,"['hovedrett', 'middagstips', 'gjester', 'vilt', 'reinsdyr']","['Hovedrett', 'Middagstips', 'Gjester', 'Vilt', 'Reinsdyr']"
37d0970f-3a77-4eb4-8628-e03c4cad811e,Lettsaltet torsk med kremet hvitløksaus,"Trukket, lettsaltet torsk med hvitløkssaus, potetmos og ratatouille som tilbehør. Bakt hvitløk gir hvit saus er rund og god hvitløkssmak og ratatouille komplementerer hvit fisk godt.","lettsaltet torsk, hvitløk, smør, hvetemel, helmelk, frisk gressløk, finhakket, salt, pepper, mandelpoteter, matfløte, smør, salt, pepper, rød paprika, gul paprika, squash, aubergine, olivenolje, hvitløksfedd, finhakket, hermetiske tomater, sorte oliven uten sten, salt, pepper",,,,"['paprika', 'tomat', 'hovedrett', 'middagstips', 'hverdag', 'fisk', 'torsk']","['Paprika', 'Tomat', 'Hovedrett', 'Middagstips', 'Hverdag', 'Fisk', 'Torsk']"
8a4504df-b0f3-46ff-87fa-afc886049265,Thai red curry med kylling,"Oppskrift på en hjemmelaget, krydret thairett basert på red curry paste, med fersk ingefær, hvitløk, kokosmelk og frisk koriander. Dersom du ønsker en kjøttfri variant kan du bytte ut kyllingen med kikerter og mer grønnsaker. Se også stegene i video.","løk, hvitløksfedd, rapsolje, red curry paste, fersk ingefær, koriander, tomatpuré, fiskesaus, soyasaus, kokosmelk, salt, pepper, kyllingfilet, paprika, sukkererter, vårløk, chili, kok ris",,,,"['hovedrett', 'middagstips', 'barnevennlig', 'rask', 'hverdag', 'kylling', 'kyllingfilet', 'kyllingbryst']","['Hovedrett', 'Middagstips', 'Barnevennlig', 'Rask', 'Hverdag', 'Kylling', 'Kyllingfilet', 'Kyllingbryst']"
6469c250-d503-4858-bf04-6888728b8c90,Ytrefilet av hjort med pastinakkpuré og viltsaus,"Hjortefilet, eller medaljong, er gourmetmat, her servert med mandelsmør, pastinakkpuré og viltsaus. Viltkjøtt er i sesong om høsten, og er mørt kjøtt med mye god smak.","ytrefilet av hjort, salt og pepper, meierismør, mandelspon, persille, trøffelolje, knuste einebær, salt, pepper, pastinakk, matfløte, usaltet meierismør, frisk persille, trøffelolje, havsalt, sellerirot, gulrøtter, kålrot, puy linser, sjalottløk, salt, pepper, frisk persille, stor gulrot, purre, sellerirot, løk, pepperkorn, kraftbein av vilt, viltkraft, litt vann, rødvin, matfløte, rognebærgelé, salt, pepper",,,,"['hovedrett', 'høst', 'gjester', 'middagstips', 'festmat', 'bryllup', 'vilt', 'hjort', 'saus']","['Hovedrett', 'Høst', 'Gjester', 'Middagstips', 'Festmat', 'Bryllup', 'Vilt', 'Hjort', 'Saus']"
c3d102d0-a519-4d06-8f95-c7a6aca19c06,Bresert lammestek i skiver,"Høsten er høysesong for norske råvarer. Du får ferskt lammekjøtt og nydelige norske rotgrønnsaker og poteter, som også smaker veldig godt sammen.","lammestek i skiver med ben, smør, salt, pepper, gulrot, løk, hvitløksfedd, rødvin, vann, balsamico, hakket frisk timian, lammekraft, pastinakk, bakepotet, salt, pepper, maizena, nøytral olje",,,,"['grønnsaker', 'gulrot', 'potet', 'hovedrett', 'helgemat', 'høst', 'middagstips', 'gjester', 'tradisjonsmat', 'lam', 'lammestek']","['Grønnsaker', 'Gulrot', 'Potet', 'Hovedrett', 'Helgemat', 'Høst', 'Middagstips', 'Gjester', 'Tradisjonsmat', 'Lam', 'Lammestek']"
b1838995-4bbf-4b9b-b218-7050266f2ee3,Torskefilet med pesto og bønnesalat,"Rask og litt sunnere middag med fisk, på under 20 minutter. Prøv vår oppskrift på torskefilet med bønner, brokkoli og blomkål. Torsken kan dampes eller ovnsbakes. Vi serverer gjerne også med pesto for ekstra god smak.","torskefilet naturell, bønnesalat, brokkoli, blomkål, pesto alla genovese",,,,"['grønnsaker', 'brokkoli', 'blomkål', 'middagstips', 'hverdag', 'rask', 'fisk', 'torsk']","['Grønnsaker', 'Brokkoli', 'Blomkål', 'Middagstips', 'Hverdag', 'Rask', 'Fisk', 'Torsk', 'Middag under 20 minutter', 'UkensMiddag', 'Sunnere']"
4e7d9ed8-3ad4-4bb7-a4b3-c52f9cf4f3b2,Kyllingfilet i wrap med BBQ saus,"Wrap med kylling er populær mat som kan spises ved bordet eller tas med når du er på farten. Denne er i tillegg enkel og går fort å lage. En god BBQ saus gir mye smak sammen med salat, saftig kylling og grove wraps. God middag som hele familien vil like.","kyllingfilet, salt, pepper, rapsolje, fullkorn tortillalefser, MENY BBQ glaze, isbergmix, rømme",,,,"['hovedrett', 'middagstips', 'hverdag', 'rask', 'barnevennlig', 'kylling', 'kyllingfilet', 'wrap', 'streetfood']","['Hovedrett', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Kylling', 'Kyllingfilet', 'Wrap', 'Streetfood', 'UkensMiddag', 'Middag under 20 minutter']"
5a663fc6-38dc-41e9-98d2-2f1f0b0dd904,Asiatisk byggrynssalat med laks og gulrøtter,"Byggrynssalat med rå laks av sashimikvalitet, gulrøtter og en kjempegod asiatisk woksaus. Veldig enkel, god og litt sunnere middag inspirert av pokesalatene.","laks midloin, av sashimikvalitet, små gulrøtter, byggryn, MENY Hoisin med ingefær woksaus",,,,[''],"['Grønnsaker', 'Gulrot', 'Hovedrett', 'Middagstips', 'Hverdag', 'Rask', 'Barnevennlig', 'Salater', 'Fisk', 'Laks']"
ca2e8616-5876-8536-3fa0-8aba84024162,Ovnsbakte kyllinglår med rotgrønnsaker og tomater,"Enkel oppskrift på ovnsbakte kyllinglår - den mest saftige delen av kyllingen. Vi serverer med rotgrønnsaker og tomater. Ris er også nydelig tilbehør, eller du kan ha potet i skiver i ovnen sammen med kyllingen. Bruk gjerne Lerstang kylling, en matskatt.","persillerot, sellerirot, gulrøtter, hvitløk, kyllinglår, småtomater, honning, olivenolje, salt, frisk timian, pepper",,,,"['hverdagsmeny', 'grønnsaker', 'høst', 'middagstips', 'jacobs utvalgte', 'kylling', 'kyllinglår', 'hovedrett']","['HverdagsMENY', 'Grønnsaker', 'Høst', 'Middagstips', 'Jacobs Utvalgte', 'Kylling', 'Kyllinglår', 'Hovedrett']"
7ff21808-05fd-8588-d2db-f904e571842e,Urtebakt laksefilet i form,"Enkel oppskrift på laks med wokede grønnsaker, urtesmør og småpoteter. Ovnsbakt laks er enkel og god hverdagsmiddag for hele familien.","lakseporsjon, kryddersmør, chili, sitron, salt, pepper, grønnkål mix, brokkoli, vårløk, sjalottløk, perlepoteter, rømme",,,,"['hverdagsmeny', 'sunnere', 'tipssunnere', 'rask', 'middagstips', 'fisk', 'laks', 'sjømat', 'hovedrett', 'barnevennlig']","['HverdagsMENY', 'Sunnere', 'TipsSunnere', 'Rask', 'Middagstips', 'Fisk', 'Laks', 'Sjømat', 'Hovedrett', 'Barnevennlig']"
5dc33023-c93d-88c7-8488-df5d1abd3fd6,Grillet kyllinglår med coleslaw,Oppskrift på grillede kyllinglår med coleslaw. Her viser vi deg hvordan man enkelt steker kyllinglår i ovn og hvordan de grilles perfekt på grillen. Bruk gjerne vår kvalitetskylling Lerstang fra Jacobs Utvalgte.,"kyllinglår, salt, pepper, sjalottløk, olivenolje, maiskolber, coleslaw, honey mustard, ketchup",,,,"['kylling', 'kyllinglår', 'middagstips', 'hverdag', 'grill']","['Kylling', 'Kyllinglår', 'Middagstips', 'Hverdag', 'Grill']"
8e15b5d1-7645-4e56-f548-879f1be94594,Nakkekoteletter i form,"Oppskrifter på saftige, ovnsbakte nakkekoteletter med rotgrønnsaker, hvitløk og tomat. Smakfull middag for hele familien.","nakkekoteletter, salt, pepper, smør, sellerirot, løk, persillerøtter, hvitløk, hermetiske tomater (gjerne cherrytomater), vann, potetstappe",,,,"['hverdagsmeny', 'middagstips', 'barnevennlig', 'svin', 'koteletter', 'hovedrett', 'kjøtt']","['HverdagsMENY', 'Middagstips', 'Barnevennlig', 'Svin', 'Koteletter', 'Hovedrett', 'Kjøtt']"
4bed41b9-2e22-5019-8cb3-155eafd66d21,Chilimarinert grillribbe og potetsalat med kefir,"Sprøstekt og saftig grillribbe er rask og god sommermat. Server den sammen med en frisk potetsalat, kefir og aioli.","grillribbe i skiver, MENY Anbefaler chillimarinade, kefir, aioli, rødløk, sylteagurk, kapers, persille, kokte poteter",,,,"['grill', 'middagstips', 'hverdag', 'hverdagsmeny', 'sommer', 'svin', 'ribbe']","['Grill', 'Middagstips', 'Hverdag', 'HverdagsMENY', 'Sommer', 'Svin', 'Ribbe']"
155b44bf-a921-25b2-a41e-b796b9fafb1a,Quesadillas med krabbe,"Oppskrift på spennende quesadilla med krabbe - en middag som kombinerer meksikansk fiesta og sjømat! Krabbe er kanskje ikke det første man forbinder med en klassisk quesadilla, men krabbe passer spesielt godt til de meksikanske smakene.","fylte krabbeskjell, sweet chilisaus, rødløk, koriander, salt, pepper, grove tortillalefser, revet ost, rapsolje",,,,"['sjømat', 'skalldyr', 'krabbe', 'hovedrett', 'middagstips', 'helgemat', 'taco', 'tex-mex', 'lunsj', 'sommer', 'vinter']","['Sjømat', 'Skalldyr', 'Krabbe', 'Hovedrett', 'Middagstips', 'Helgemat', 'Taco', 'Tex-Mex', 'Lunsj', 'Sommer', 'Vinter']"
3b9bb186-aedc-8ef3-042d-a4f193bd1eca,Gratinert krabbeskjell,"Klassisk oppskrift på ostegratinerte krabbeskjell. Her har vi blandet krabbekjøttet med chili, rødløk, dill og creme fraiche som gir ekstra god smak når krabben gratineres. En enkel oppskrift som passer fint til forrett eller middag servert med godt brød, en skvis sitron og grønn salat ved siden av.","fylte krabbeskjell, rød chili, lime, dill, creme fraiche, salt, pepper, revet ost",,,,"['rask', 'middagstips', 'sjømat', 'skalldyr', 'krabbe', 'lunsj', 'forrett', 'høst']","['Rask', 'Middagstips', 'Sjømat', 'Skalldyr', 'Krabbe', 'Lunsj', 'Forrett', 'Høst']"
be262a73-4d3c-59be-07d8-6538be07f84c,Lakseburger med purre og reker,En litt sunnere burger med hvitløkstzatziki.,"laksefilet, pillede reker, purre, agurk, yoghurt naturell, hvitløk, salt, pepper, balsamico cream, avocado, spinat, spirer, hamburgerbrød",,,,"['sunnere', 'sommer', 'middagstips', 'grill', 'reker', 'hovedrett', 'sommermeny', 'fisk', 'laks']","['Sunnere', 'Sommer', 'Middagstips', 'Grill', 'Reker', 'Hovedrett', 'SommerMENY', 'Fisk', 'Laks']"
c5af7af7-244b-23ae-642c-304ae3224686,"Laks og tunfisk tataki med fennikelsalat, stekte nudler og teriyaki","Tataki er fiskefileter som er hardt grillet  på utsiden, men som har fått beholde sin rå kjerne. Saftig og smakfullt! Retten ble laget av Anders og Erlend i episode 5 av Norges Grillmester 2015.","lakseloin, tunfiskfilet, nudler, egg, hønsebuljong, vann, erter, vårløk, gulrot, frisk koriander, cashewnøtter, olje, fennikel, olivenolje, vårløk, sitronsaft, hjertesalat, lettrømme, salt, pepper, soyasaus, vann, hoisin saus, rød chili, ingefærrot, brunt sukker, akasiehonning, maisenna, kaldt vann",,,,"['fisk', 'laks', 'tunfisk', 'grill', 'middagstips']","['Fisk', 'Laks', 'Tunfisk', 'Grill', 'Middagstips']"
f300ced3-09f4-f5c5-e889-132ebd951e27,"Sprøstekt makrell og nypotetsalat med dill, rødbete og kapers","Stekt makrell er en sommerfavoritt med sitt sprø skinn og saftige kjøtt. Fordi fisken er fet, kan den gjerne serveres med noe salt og syrlig i tilbehøret, som for eksempel en potetsalat med kapers og vinaigrette.","makrellfileter, hvetemel, salt, pepper, nypoteter, rødløk, kapers, rødbete, egg, frisk dill, olivenolje, sitronsaft",,,,[''],"['Makrell', 'Fisk', 'Sommer', 'Middagstips']"
8decb682-019b-68a3-f3dc-66e10ad9469b,Quesadillas med entrecôte,"Deilig tex-mex quesadillas med rubbet entrecôte, hjemmelaget tortilla, salsa, ostedip og bønnedip. Laget av MENY-Laugets leder Espen S. Lie.","tipo 00 pizzamel, salt, sukker, smør, vann, gode, modne tomater, frisk koriander, rødløk, hvitløksfedd, chili, olivenolje, lime, brun farin, cayennepepper, kanel, løkpulver, oregano, kummin, sort pepper, entrecôte, fløte, hvitløksfedd, løk, syltet jalapeños, cheddar, parmesan, bønner, matolje, løk, hvitløksfedd, maiskolbe, tomat, malt kummin, chilipulver, cheddar ost, frisk koriander, lime, hermetiske tomater, syltet jalapeños",,,,"['bbq', 'gjester', 'ost', 'sommer', 'vår', 'middagstips', 'grill', 'helgemat', 'barnevennlig', 'biff', 'entrecote', 'hovedrett', 'taco', 'tex-mex', 'hjemmelaget', 'kjøtt']","['bbq', 'gjester', 'ost', 'sommer', 'vår', 'middagstips', 'grill', 'helgemat', 'barnevennlig', 'biff', 'entrecote', 'hovedrett', 'taco', 'tex-mex', 'hjemmelaget', 'kjøtt']"
38f64e2d-00d8-72b5-46e9-6a2464ac54df,Saftig entrecôte med søtpotet fries og béarnaise,Ekte bearnaise er som skapt for biff og de to utgjør en sikker vinner. Oppskrift på stekt Angus entrecote med søtpotetfries og klassisk hjemmelaget bearnaise. [Se egen oppskrift for søtpotetfries laget fra bunnen.](recipe:/oppskrifter/Gronnsaker/Sotpotetfries/) Server gjerne også med stekt grønnkål.,"hel hvit pepper, frisk kruspersille, sjalottløk, estragoneddik, vann, eggeplommer, smør, frisk kruspersille, kjørvel, frisk estragon, syltet estragon, dijonsennep, salt, pepper, evt. litt kjøttkraft fra kjøttet, entrecôte, salt, pepper, olje, smør, hvitløksfedd, frisk rosmarin, søtpotetfries, smør, sjalottløk, hvitløksfedd, grønnkål, salt, pepper",,,,"['middagstips', 'sommer', 'helgemat', 'biff', 'entrecote', 'grill', 'storfe']","['Middagstips', 'Sommer', 'Helgemat', 'Biff', 'Entrecote', 'Grill', 'Storfe']"
73d1285d-563e-911a-71ae-fa76cdf799d8,Stekt mørbrad med nøttebrunt soyasmør,"Oppskrift på saftig biff av Angus mørbrad med nøttebrunt smør med smak av soyasaus og urter, servert med potetform med pepperrot. Her kan også andre biffer brukes, som entrecôte.","mørbrad biff, salt, pepper, smør, hvitløksfedd, frisk oregano, sjalottløk, smør, soyasaus, frisk timian, frisk persille, sort pepper, poteter, sjalottløk, pepperrot, olivenolje, smør, salt, pepper",,,,"['hverdagsmeny', 'gjester', 'middagstips', 'biff', 'mørbrad', 'hovedrett', 'kjøtt', 'storfe', 'grill', 'helgemat']","['HverdagsMENY', 'Gjester', 'Middagstips', 'Biff', 'Mørbrad', 'Hovedrett', 'Kjøtt', 'Storfe', 'Grill', 'Helgemat']"
dda311d2-72d6-e2a0-2af9-7100ee6f57f1,Hvitvinsdampede blåskjell,"Blåskjell dampet med hvitvin og hvitløk kan serveres både som hovedrett og forrett. Det er enkelt, raskt og ikke minst veldig godt. Server gjerne nystekt brød og pommes frites til. Denne retten kan også fint lages i folie på grillen. Se video med steg for steg.","blåskjell, løk, vårløk, selleri, hvitløk, smør, hvitvin, hakket bladpersille",,,,"['rask', 'sommer', 'skalldyr', 'blåskjell', 'sjømat', 'middagstips', 'grill', 'vinter']","['Rask', 'Sommer', 'Skalldyr', 'Blåskjell', 'Sjømat', 'Middagstips', 'Vinter', 'Helgemat', 'Hovedrett', 'Lunsj', 'Gjester']"
000d2f48-8633-2785-0652-82ebe4bd41c6,Hjemmelagde elgkarbonader,"Saftige og smakfulle elgkarbonader er tradisjonsrik høstmat, enten det skal være til hverdagsmiddag eller til helg. Hjemmelagde karbonader smaker ekstra godt og er det er enkelt å lage selv.","elghakk, salt, potetmel, hvetemel, einebær, tørkede kantareller, egg, pepper, revet muskatnøtt, timian, matfløte, smør, pære, rosenkål, bacon, tyttebær",,,,"['elg', 'vilt', 'høst', 'middagstips', 'hovedrett', 'pære']","['Elg', 'Vilt', 'Høst', 'Middagstips', 'Hovedrett', 'Pære']"
fc2f807f-389b-c649-e51c-43688afafa04,Parmesan crusted ytrefilet av svin,Oppskrift på ytrefilet av svin med parmesan skorpe. I denne oppskriften kan kjøttet stekes både i stekepanne eller på grillen. Retten smaker fantastisk hele året! Server med poteter og brekkbønner. Ytrefilet av svin med tilbehør som sennepsstekte poteter imponerer gjestene dine.,"egg, brødrasp, revet fersk parmesan, medaljonger av svinefilet, salt, pepper, olivenolje, poteter, løk, olivenolje, grov sennep, salt, pepper, frisk bladpersille, brekkbønner, olivenolje, sitron, salt, pepper",,,,"['gjester', 'svin', 'helgemat', 'hovedrett', 'middagstips']","['Gjester', 'Svin', 'Helgemat', 'Hovedrett', 'Middagstips']"
2df0e9dc-f4c9-cc1b-bbcc-28a83fbf0345,Reinsdyr indrefilet med konjakksaus,"Indrefilet av reinsdyr er noe av det møreste du kan spise, og sammen med denne konjakksausen og poteter blir middagen garantert suksess.","indrefilet av rein, sopp, poteter, smør eller olje til steking, smør, konjakk, viltkraft, fløte, tyttebær, salt, pepper",,,,"['vilt', 'reinsdyr', 'høst', 'festmat', 'helgemat', 'gjester', 'middagstips']","['Vilt', 'Reinsdyr', 'Høst', 'Festmat', 'Helgemat', 'Gjester', 'Middagstips']"
80f72ba4-72ab-996d-35b0-2bf98ae46dc5,Porchetta,"Oppskrift på italiensk ribberull, også kalt Porchetta. Dette er ribbe som fylles med godsaker og rulles. Det krever litt innsats og tid, men resultatet blir både lekkert og godt. Vi har fylt ribben med ost, syrlig eplepuré og pistasjnøtter. Server gjerne til koldtbord, eller til middag med godt tilbehør. Saba som brukes i sausen er fermentert druejuice og kan minne litt om lagret balsamico, som også kan brukes i stedet.","firkantet, jevn ribbe u/ben, edamer, pistasjnøtter, salvieblader, basilikumblader, brødskiver, egg, potetmel, salt, pepper, cayennepepper, mandelpotet, syrlige epler, usaltet smør, fløte, bacon i biter, mango, tørkede dadler, Saba eller balsamico eddik",,,,"['jul', 'svin', 'ribbe', 'helgemat', 'middagstips', 'koldtbord', 'hjemmelaget']","['Jul', 'Svin', 'Ribbe', 'Helgemat', 'Middagstips', 'Koldtbord', 'Hjemmelaget']"
f4678d74-ff73-1546-dd86-576c1acf0503,Stekt kveite med appelsinglasert fennikel og granateplesalsa,Enkel oppskrift på saftig og god kveite med spennende tilbehør. Kjøttet er hvitt og fast og egner seg både til koking og steking. Her serverer vi saftige fileter med hjemmelaget bacon- og granateplesalsa og appelsinglasert fennikel.,"kveite, fennikel, appelsin, finrevet skall, appelsin, juicen, sukker, hvitvinseddik, smør, usaltet, tørrsaltet bacon, estragon, granateple",,,,"['sunnere', 'hovedrett', 'middagstips', 'fisk', 'kveite']","['Sunnere', 'Hovedrett', 'Middagstips', 'Fisk', 'Kveite']"
4a658477-50ab-d218-6b36-03db00b298e3,Skinnstekt kveitefilet med grønnkål og safransaus,"Kveite er en flott fisk som innbyr til hverdagsluksus, søndagsmiddag, eller egentlig når som helst. Den er også er velegnet som festfisk til mange, og passer ypperlig til nyttårsmiddagen.","kveitefilet, grønnkål, rødbeter, sjalottløk, hvitvin, kraft, fløte, safran, salt, pepper, sitron, smør, mandelpoteter, fløte, smør, hvitløksfedd, litt melk, revet sitronskall, frisk persille, løpstikke, gressløk",,,,"['kveite', 'fisk', 'gjester', 'middagstips']","['Kveite', 'Fisk', 'Gjester', 'Middagstips']"
f7106f68-5902-b8b8-a3f8-63d8b71e65f2,Skrei med rotmos og sprøstekt bacon,"Det faste, hvite skreikjøttet har en nesten søtlig smak og passer perfekt sammen med det salte fra sprøstekt bacon og en fyldig rotmos. Her kommer den fantastiske skreien virkelig til sin rett og får skinne på tallerkenen med enkelt og smakfullt tilbehør.","skrei i skriver, salt, sitronskiver, laurbærblad, hele pepperkorn, kålrot, gulrøtter, smør, matfløte, salt, pepper, bacon, smør, poteter",,,,"['sunnere', 'middagstips', 'fisk', 'torsk', 'nye gode vaner', 'hovedrett', 'skrei', 'vinter']","['Sunnere', 'Middagstips', 'Fisk', 'Torsk', 'Nye gode vaner', 'Hovedrett', 'Skrei', 'Vinter']"
f4be2ffd-1dc2-10d0-86ca-134ffdd8a7e6,Grillet laksefilet med grønnkål,"Laksefilet skåret i 45 graders vinkel, som er urtesmørmarinert og grillet. Servert med grønnkål, ristede pinjekjerner, bakt pastinakk, potet og gulrot, gressløk-beurre blanc.","laksefilet, grønnkål, nøytral matolje, chili, ørretrogn, hvitløk, ristede pinjekjerner, salt, pepper, bønnespirer, tørr hvitvin, meierismør, romtemperert, sjalottløk, tørket aprikos, epler, lime, finhakket gressløk, salt, pepper",,,,"['hverdagsmeny', 'gjester', 'sunnere', 'tipssunnere', 'middagstips', 'fisk', 'laks', 'sjømat', 'hovedrett', 'nye gode vaner', 'grønnkål']","['HverdagsMENY', 'Gjester', 'Sunnere', 'TipsSunnere', 'Middagstips', 'Fisk', 'Laks', 'Sjømat', 'Hovedrett', 'Nye gode vaner', 'Grønnkål']"
f7cb339b-dbcc-cfa3-9a87-c729924e5fce,Urtepanert laksefilet,"Gi laksen knasende sprø stekeskorpe med brødpanering! Her har vi brukt panko som er japanske brødsmuler. Panko lages av brød uten skorpe og tørkes i flak fremfor bittesmå smuler. Disse flakene er lettere og luftigere i konsistensen, og blir ekstra sprø når de stekes. Men du kan fint bruke griljermel eller tørre smuler fra daggammelt brød også.","lakseporsjoner, olivenolje, pankopanering, frisk dill, frisk persille, salt, pepper, olivenolje",,,,"['rask', 'middagstips', 'fisk', 'laks', 'hovedrett', 'sjømat', 'barnevennlig']","['Rask', 'Middagstips', 'Fisk', 'Laks', 'Hovedrett', 'Sjømat', 'Barnevennlig']"
ba6cfb23-0425-4cb6-7dc4-28f27c22c411,Kveitebiff med mangosalat,"Kveite er den største av alle flyndrefiskene,
og er grå på én side og hvit på den andre. Det
er en populær fisk, og serveres gjerne som et
gourmetmåltid ved spesielle anledninger. Kveite
har mange navn, som dronningen, gudefisk,
hellefisk, skeivkjeft og jomfrua. Den har et hvitt,
delikat kjøtt som er saftig og velsmakende, og kan
tilberedes på uendelig mange måter.","kveitebiff, pak choy, mango, nøytral matolje, koriander, lime, salt, pepper, sjalottløk, hvitløksfedd, revet frisk ingefær, fersk gurkemeie, rød chili, olivenolje, salt, pepper",,,,[''],"['sunnere', 'hverdagsmeny', 'grønnsaker', 'gjester', 'sinnstemning', 'streetfood', 'tipssunnere', 'salater', 'middagstips', 'barnevennlig', 'fisk', 'kveite', 'hovedrett', 'sjømat']"
25617b45-74e3-72a0-04ec-96ccc3c059c8,Stekt skrei med baconsjy og mandelpoteter,"Oppskrift på skinnstekt skrei loin med sjy av bacon/chorizo, ertepuré og kokte mandelpoteter. En enkel og klassisk oppskrift som passer perfekt til lørdagsmiddagen i vinter, når skrei er i sesong.","skreiloin med skinn, hvitløksfedd, smør, salt, pepper, solsikkeolje, erter, fryst, hvitløksfedd, smør, olivenolje, salt, pepper, bacon, chorizo, mandelpoteter",,,,"['hverdagsmeny', 'middagstips', 'fisk', 'torsk', 'hovedrett', 'sjømat', 'helgemat', 'skrei', 'vinter']","['HverdagsMENY', 'Middagstips', 'Fisk', 'Torsk', 'Hovedrett', 'Sjømat', 'Helgemat', 'Skrei', 'Vinter']"
37c32527-d98d-c372-ae1a-161112f86e28,Saftige spareribs,"Glaserte spareribs på grillen, servert med BBQ saus, bakte fylte tomater, coleslaw og fritert søtpotet. Saftig, mørt og full av smak. Legg bort bestikket og gå løs med hendene!","forkokte spareribs, BBQ saus, sous vide maiskolber, tomater, grillede paprika, vårløk, parmesan, coleslaw, søtpotet fries, salt, pepper",,,,"['grill', 'svin', 'gjester', 'middagstips', 'helgemat', 'sommer']","['Grill', 'Svin', 'Gjester', 'Middagstips', 'Helgemat', 'Sommer']"
f670fa1a-61cd-ac13-6749-fc0b2c16b30c,Torsk saltimbocca,"Oppskrift på middelhavsmat med torsk, servert med potetmos, spinat, tomater. oliven og kapers. Saltimbocca er opprinnelig en italiensk rett med kalvekjøtt surret inn i spekeskinke med frisk salvie, men her har vi laget vår egen oppskrift med torsk. Du kan også bruke skrei.","melne poteter, smør, melk, salt, pepper, torskefilet, grovt salt, pepper, olivenolje, hvitløk, frisk estragon, salvie, parmaskinke, små delikatessetomater, kapers, spinat, pinjekjerner, oliven, saft av sitron",,,,"['torsk', 'fisk', 'middagstips', 'hverdag', 'hovedrett', 'skrei']","['Torsk', 'Fisk', 'Middagstips', 'Hverdag', 'Hovedrett', 'Skrei']"
