id,title,description,ingredients,year,week,week_day
ab1be007-025c-8343-3961-97427a5374ae,Kyllingburger med rømmedressing,"Oppskrift på saftig burger med kyllingfilet, sprø rødløk, frisk rømmedressing og salat. Denne burgeren er rask og enkel, og et litt sunnere alternativ til en klassisk burger. Burgeren har milde, barnevennlige smaker, og er perfekt å lage til hverdagsmiddagen. Server gjerne med ovnsbakte potetbåter.","kyllingfilet, rødløk, salat, burgerbrød, smør eller olje til steking",2021,30,Fredag
bcc3f04b-874e-4178-b3dd-d2e6ceb8907d,Hjemmelaget paella med skalldyr,"Nyt smaken av Spania hjemme, med denne oppskriften på paella med kokt ris, safran og sjøkreps, blåskjell og reker. Perfekt å servere når du skal ha gjester eller bare har lyst på noe ordentlig godt til middag.","løk, hvitløksfedd, syltet paprika, olivenolje, gurkemeie, paellaris, hvitvin, fiskekraft, ferske blåskjell, kokte sjøkreps, salt, pepper, frisk dill, ferske reker",2021,30,Lørdag
12e8dc05-b62d-905a-5096-8a68e944178e,Pølse i focaccia brød med potetsalat,"Oppskrift på sommerlig sandwich med focaccia, pølse og potetsalat. Perfekt hvis du har rester etter pølser og tilbehør fra i går, eller om du vil ha enkel og rask mat i parken. Ketchup og syltet rødløk er også godt til denne retten.","grillpølser, ketchup, potetsalat, focaccia",2021,30,Søndag
679d2f28-3385-4a53-b0ab-31c8b5b5af1d,Asiatisk salat med nudler og mango,"Oppskrift på nudelsalat med sprø grønnsaker, søt mango og knasende peanøtter. Du kan velge om du vil servere den vegetar, eller tilsette nygrillet kylling. Vi topper den med en hjemmelaget asiatisk dressing av ingefær, chili og lime.","nudler, hjertesalat, vårløk, gulrøtter, rød paprika, mango, peanøtter, frisk koriander, frisk mynte",2021,29,Mandag
5e979e77-ba10-4bd4-ad36-f2a82d393b5e,Stekt ørret med szechuan saus,"Enkel, sunn og rask fiskemiddag med ørretfilet, potetmos og grønnkål mix. Ørreten har vi penslet med szechuan saus, som gir masse god smak. Ørret er ganske lik laks på smak, og de to fiskene passer det samme tilbehøret.","ørret porsjoner, grønnkål mix, MENY potetmos, Szechuan woksaus, lime",2021,29,Tirsdag
60f7b95e-afb4-407e-bf35-18d573259883,Nakkekoteletter med middelhavsgrønnsaker,"Oppskrift på saftige nakkekoteletter med grillede middelhavsgrønnsaker som tilbehør. Bruk gjerne trøffelmarinerte nakkekoteletter. Et skikkelig godt grillmåltid, perfekt på sommeren!","nakkekoteletter, salt, pepper, rapsolje",2021,29,Onsdag
7b717abe-fbde-ec08-4d19-0a023c1cab54,Italiensk kyllinggryte,"Oppskrift på enkel, italiensk one pot gryte med kylling, risotto, parmesan ost og sopp. Bruker du kyllingkraft får du ekstra god smak. Topp med hakket persille for ekstra god smak.","kyllingfilet, sjampinjong, løk, risottoris, bladpersille, kyllingkraft. eller buljong, parmesan, smør, eplemost, salt, olje til steking, pepper",2021,29,Torsdag
f7df84da-8465-4bda-92ca-ad5bd25d7187,Enkelt skalldyrfat,"Oppskrift på lekkert skalldyrfat som enkelt kan skaleres opp eller ned etter ønske. Dampede blåskjell serveres sammen med de skalldyrene du liker best, for eksempel reker, østers, kongekrabbe og krabbeskjell. Se video for hvordan du damper blåskjell.","blåskjell, smør, hvitløksfedd, gul løk, vårløk, hvitvin",2021,29,Fredag
5745e918-6696-e7b9-daf1-88a537dae18f,Chorizoburger med grillet paprika,"Oppskrift på enkel burger av svin med smak av chorizo, server med grove burgerbrød, grillet paprika og coleslaw. En god sennep er også godt til.","chorizoburger av svin, grove burgerbrød, røde paprika, coleslaw, rapsolje, salt, pepper",2021,29,Lørdag
9db9fe61-a67a-459f-cc56-0bf7a3c24dad,Indrefilet med søtpotetpure,"Oppskrift på et festmåltid av indrefilet, søtpotetpure, sopp, spinat og hjemmelaget rødvinssaus.","indrefilet i bit, timian, smør, salt, pepper",2021,29,Søndag
df2cf689-dce7-44bd-9f18-5ae2cfde0b04,Tofusalat,"Oppskrift på deilig vegetar salat med tofu og havreris kokt i eplejuice. Denne friske og gode salaten er enkel, sunn og veldig god - perfekt sommermat!","havreris, eplejuice",2021,28,Mandag
bc324a42-a0e0-483c-9c70-9c50e3ff391b,Fiskeburger med enkel coleslaw,"Fiskekaker egner seg godt som burger, og med en god remulade og revet råkost kan du raskt lage en hjemmelaget versjon av coleslaw. Disse litt sunnere burgerne går raskt å lage. La gjerne barna bli med å lage denne enkle middagen! Oppskriften gir 2 fiskeburgere.","fiskeburger, grove hamburgerbrød, råkostblanding, remulade, rødløk",2021,28,Tirsdag
8bfcd497-cdde-4067-8276-a3f24effa277,Enkel butter chicken,"Oppskrift på enkel, mild butter chicken med kokt ris og mykt naan brød. Butter chicken er en mild indisk saus, med blant annet fløte, garam masala, koriander og kardemomme. Middagstips på under 20 minutter.","kyllingfilet, olje, butter chicken base, kokt ris, naan brød, frisk koriander",2021,28,Onsdag
f77da2cc-99e9-43d6-9bf2-a0109df3ccdf,"Stekt laksefilet med poteter, spinat og asparges","Stekt laks med chili og urter, servert med gode små poteter, spinat og asparges. Server til hverdags eller til gjester. Server gjerne med en enkel rømmedressing.","poteter, salt, pepper, olivenolje",2021,28,Torsdag
7ec41490-df3a-e7c7-2e65-9c75e38b0ad8,Saftig ostepølse med nachochips,Ostepølse toppet med tomatsalsa og nachochips er et godt alternativ til fredagstacoen! Perfekt på grillen og passer for hele familien.,"ostepølser, pølsebrød, nachochips, tacosalsa, rømme",2021,28,Fredag
95af0596-e6c3-458f-bd5e-2c572a536e30,Ovnsbakt kylling fylt med ost og surret i spekeskinke,"Oppskrift på saftig kyllingfilet, eller kyllingbryst, surret i spekeskinke og fylt med smaksrik ost, servert med søtpotetmos og lune tomater. Velg gjerne Lerstang kylling og en god ost fra en av våre lokale leverandører.","kyllingfilet, smør, smaksrik ost, grovhakket basilikum, skiver spekeskinke, cherrytomater",2021,28,Lørdag
619e8ec2-bd6b-4d78-85f3-6ec6dc0e1005,Jordbærsalat med blåmuggost,"En frisk jordbærsalat med ristede pekannøtter og fyldig blåmuggost. En smakfull salat, prøv den gjerne med norske jordbær og et godt stykke brød til.","jordbær, balsamico eddik, olivenolje, salt, nykvernet pepper",2021,28,Søndag
102e7fde-1dd9-6960-6041-c0205b05449c,Spinatpai med chevre,"Oppskrift på enkel og god pai med spinat og ost. Dette kan fort bli en favoritt, spesielt om du er glad i ferskosten chèvre. Denne vegetariske paien passer både som et måltid i seg selv og som tilbehør til kjøtt. Restene er perfekt lunsjmat dagen etter. Server spinatpaien med granateplekjerner og godt brød.","paibunn, spinat, chevre, revet ost",2021,27,Mandag
ae24e4d3-abf5-4458-af34-2f5fe8718d5a,Grillet lakseburger med mangosalsa,"Oppskrift på enkel fiskeburger med laks. En Salmaburger kan gjerne grilles, bare husk å pensle med litt olje og følge godt med, for dette går raskt. Server med ferske burgerbrød, og topp burgeren med en frisk mangosalsa og aioli.","lakseburgere, rapsolje, salt og pepper, grove burgerbrød, mangosalsa, aioli, ruccola",2021,27,Tirsdag
b8913d33-d763-4330-aa59-7b4e420ab40d,Kyllingsalat med vannmelon,"Oppskrift på enkel og sommerlig salat med stekt kylling, vannmelon i terninger, fetaost og grønn salat. Veldig god lunsj eller middag på under 20 minutter. Bruk ferdig salatkylling for å spare tid, men du kan også kjøpe rå kyllingfilet og steke selv.","kylling salatkjøtt, romano mix, vannmelon, apetina snack med hvitløk og oliven, rødløk",2021,27,Onsdag
b82957e7-1ebd-7d53-6e54-ded51790eefc,Stekt kveite med gresk salat,"Enkel og god oppskrift på stekt kveite med gresk salat. Fisken kan du tilberede på grill eller i stekepanne. Dersom du ønsker poteter til denne retten, anbefaler vi kokte perlepoteter.","kveitefilet, smør, salt, pepper",2021,27,Torsdag
8eec9709-54b7-6796-0bd4-f0904c7534d3,Gratinert nachos med kjøttdeig,"Enkel og god oppskrift på tex-mex nachos med smeltet ost. Her får du den gode smaken av taco, men på en litt annen måte. Du kan bruke pulled pork eller kylling i stedet for kjøttdeig. Kidneybønner er også godt istedenfor, eller sammen med kjøtt.","kjøttdeig, rapsolje, tacokrydder, nachochips, revet cheddar, syltet jalapeno, vårløk, rømme, tacosaus",2021,27,Fredag
c2077d8e-5d5e-1a58-4eb7-ba053c0cf40b,Klassisk rekesmørbrød,"Her får du oppskriften på det klassiske rekesmørbrødet! En enkel og god favoritt med ferske reker, frøloff, frisk dill og god aioli. Herlig og saftig sommermat som passer godt til frokost, lunsj, på koldtbord eller bare i sola.","brød, smør, majones eller aioli, håndpillede reker, nymalt sort pepper, frisk dill, sitron",2021,27,Lørdag
1244982b-fb76-49a7-a790-f6e51c0fd3ee,Pølse i brød med potetsalat,Pølse i brød er enkel og veldig rask mat som passer godt både til hverdags og festlige anledninger. Grillede pølser er perfekt å servere på en varm sommerdag. Denne oppskriften med MENYs egen potetsalat og chipotle ketchup løfter det vanlige pølsemåltidet til nye høyder.,"grillpølser, potetsalat, pølsebrød, chipotleketchup, rødløk",2021,27,Søndag
95db9815-5427-4829-96ed-445694be78a1,Halloumisalat med grillet frukt,"Oppskrift på frisk og enkel grillet halloumi salat med fersken, toppet med rømmedressing og krutonger. Halloumi er en rik og fyldig ost. Ved å grille den får du en god, smaksrik vegetarsalat som både metter og går raskt å lage.","halloumi, fersken, frisk basilikum, crispi mix, hvitløkskrutonger",2021,26,Mandag
fcf79073-3d02-e0e2-3f87-ef5964f44d65,Laksefilet med søtpotetmos og brokkolisalat,"Ørret og laks er enkelt og raskt å lage. Sammen med MENYs egen brokkolisalat, Jacobs Utvalgte ramsløksmør og søtpotetmos har du et knallgodt middagstips til hverdagen. Søtpotetmos kan du lage fra bunnen, eller kjøpe ferdig hos MENY. Se egen oppskrift.","laksefilet, urtesmør med ramsløk, brokkolisalat, potetmos med søtpotet, salt, pepper, granateplekjerner",2021,26,Tirsdag
7f1afb4f-eebe-43f5-a0a7-4d5bc97b6e58,Sommerkoteletter med stekt grønnkål og tzatziki,"Oppskrift på rask og enkel sommermat som er god på smak. Denne middagen er perfekt hvis du vil lage noe litt sunnere. Søt appelsin komplementerer svinekjøttet, og strimlet grønnkålmix gir god crunch. Server med mild tzatziki og ovsbakte poteter, og nyt!","MENYs ovnsbakte poteter med timian, sommerkoteletter, tzatziki, rapsolje til steking, salt, pepper",2021,26,Onsdag
3d23c7ff-cc70-27b6-3a9f-71a3007a7c0c,Pasta med reker i kremet saus,"Oppskrift på linguine pasta i kremet saus av fløte, servert med reker, lakserogn og parmesan. Lakserognen smaker herlig av sjø og salt, og hever middagen til et nytt nivå. God og delikat middag med smak av sommer, til både hverdag og helg.",linguine,2021,26,Torsdag
161e46c7-71b1-c06a-ee4d-3bfac7268f31,Chiliburger med smeltet ost,"Oppskrift på saftig Angusburger penslet med en spicy glaze, og toppet med smeltet sriracha Jack ost. Dette er den perfekte burgeren for deg som liker sterk mat. Tilbered gjerne på grill eller i grillpanne, og server med hjemmelagde pommes frites eller en frisk salat til.","hamburgere, ghost chili glaze, sriracha Jack",2021,26,Fredag
0f91f00e-7ae6-4587-9ac5-0de294d0f2e4,Ovnsbakt middelhavskylling,"Oppskrift på ovnsbakt kylling med oliven, rosmarin og sitron, inspirert av Middelhavet. En enkel og veldig god rett med få ingredienser, som lager seg selv i ovnen. Server gjerne med hjemmebakt, godt brød eller med poteter.","kylling overlår, salt, pepper, olivenolje, hvitløk, rødløk, kyllingkraft, frisk timian, sitronsaft, oliven",2021,26,Lørdag
37c32527-d98d-c372-ae1a-161112f86e28,Saftige spareribs,"Glaserte spareribs på grillen, servert med BBQ saus, bakte fylte tomater, coleslaw og fritert søtpotet. Saftig, mørt og full av smak. Legg bort bestikket og gå løs med hendene!","forkokte spareribs, BBQ saus",2021,26,Søndag
69725879-ea83-8edd-a874-97c6224d041b,"Jordbær, melon og avokadosalat","En nydelig sommersalat med jordbær, melon og avokado, som også kan toppes med smuldret fetaost eller fersk mozzarella hvis man ønsker. En flott lunsjsalat som bør nytes straks den er klar til servering.","jordbær, avokado, cantaloupe-melon, blandet grønn salat, balsamico, flaksalt, sort pepper, friske urter og spirer",2021,25,Mandag
c1f87a51-7024-49ee-97ae-cf84d01ee083,Wok med villreker,"Oppskrift på rask, spicy wok med argentinske villreker, ris og szechuan saus. Villreker ligner på scampi, men det er ikke oppdrett, og de lever i det iskalde havet utenfor Argentina.","kokte villreker, rapsolje, wok mix, kokt ris, MENY woksaus, frisk koriander",2021,25,Tirsdag
9ab41bcb-deff-4c17-88f1-cf2fad25fc5d,Hjemmelaget rømmegrøt,"Oppskrift på rømmegrøt, norsk tradisjonsmat som ofte lages til høytider og anledninger som 17. mai, Sankthans og Olsok med tilbehør som spekemat. Grøten er fløyelsmyk og hovedingrediensen er rømme. Enkel og god oppskrift.","seterrømme, hvetemel, melk, salt",2021,25,Onsdag
b4cebb07-2732-4d85-b331-c53f87f390d0,Pastasalat med kylling,"Oppskrift på rask, god og enkel middag med strimlet kylling. Med utgangspunkt i en ferdig pastasalat kan du raskt supplere med ekstra grønnsaker og stekt kylling. Topp med en god dressing og server gjerne med ferskt brød.","strimlet kylling, rapsolje, salt, pepper",2021,25,Torsdag
a2a6c2bf-b6da-462b-aa90-96903a754b21,BBQ cheeseburger med coleslaw,"Oppskrift på saftig Angusburger servert med hjemmelaget coleslaw, gode sauser og smeltet ost - det perfekte måltidet til helgen. Denne burgeren er utrolig smakfull, samtidig som den er enkel å lage. Server gjerne med hjemmelagde fries. Kjøp vår beste burger i ferskvaredisken, og tilbered den gjerne på grill!","angusburgere, brioche burgerbrød, skivet ost, BBQ saus,",2021,25,Fredag
f2815143-62da-4293-8c73-8876ad52cff9,Gratinerte sjøkreps med ramsløksmør,"Oppskrift på deilig gratinert sjøkreps med ramsløksmør og urter. Et festmåltid som passer perfekt til en sommerkveld med gode venner. Sjøkreps smaker nydelig sammen med godt smør, sitron og loff. Å tilberede sjøkreps er raskere og enklere enn du tror, og de kan også grilles.","sjøkreps, Jacobs Utvalgte ramsløksmør",2021,25,Lørdag
102e7fde-1dd9-6960-6041-c0205b05449c,Spinatpai med chevre,"Oppskrift på enkel og god pai med spinat og ost. Dette kan fort bli en favoritt, spesielt om du er glad i ferskosten chèvre. Denne vegetariske paien passer både som et måltid i seg selv og som tilbehør til kjøtt. Restene er perfekt lunsjmat dagen etter. Server spinatpaien med granateplekjerner og godt brød.","paibunn, spinat, chevre, revet ost",2021,25,Søndag
11920358-0c20-4c2c-b9ed-8595b4a84e9d,Enkel middelhavspasta med oliven,"Oppskrift på pastasalat med smaker fra middelhavet. Soltørkede tomater, artisjokk, oliven og ruccola gir masse god smak, og blandes raskt inn i varm pasta. Du kan gjerne også ha nygrillet kylling i denne retten. Server gjerne med focaccia.","pasta, soltørkede tomater, artisjokkhjerter, oliven uten sten, ruccola, salt, pepper",2021,24,Mandag
bc324a42-a0e0-483c-9c70-9c50e3ff391b,Fiskeburger med enkel coleslaw,"Fiskekaker egner seg godt som burger, og med en god remulade og revet råkost kan du raskt lage en hjemmelaget versjon av coleslaw. Disse litt sunnere burgerne går raskt å lage. La gjerne barna bli med å lage denne enkle middagen! Oppskriften gir 2 fiskeburgere.","fiskeburger, grove hamburgerbrød, råkostblanding, remulade, rødløk",2021,24,Tirsdag
6605641e-c0e2-4123-94cf-66ca62b4691c,Nakkekoteletter med chili bearnaise,"Saftige nakkekoteletter av svin med chili bearnaise, ovnsbakte poteter og grønnsaker. Rask og veldig smakfull middag som du enkelt lager på under 20 minutter.","nakkekoteletter, MENY ovnsbakte grønnsaker, MENY ovnsbakte poteter med tiimian, chili bearnaise, BBQ glaze",2021,24,Onsdag
8a27fbb5-4207-4567-ab45-c82903af47f6,Tacosalat med kylling og jordbær,"Deilig, frisk og sommerlig tacosalat med kylling, jordbær, granateple og appelsin. Denne salaten er et litt sunnere alternativ til den tradisjonelle tacoen uten å gå på kompromiss av smak. Dette blir fort en ny favoritt både hos store og små!","kyllingbryst, tacokrydder, rapsolje, babyleaf salatmix, friske jordbær, mango, granateple, appelsin, olivenolje, nachochips, salt, pepper",2021,24,Torsdag
a4487c90-de88-4f82-9b94-2f95511cd2cb,Festfat med spekemat,"Spekemat er enkelt og kan danderes til lekre spekefat når du skal ha gjester. Her kan alle varianter av spekeskinker og spekepølser blandes, og gjerne serveres med frisk frukt, bær og gode oster. Vi gir deg noen tips!","spicy spekepølser, spekeskinke, tynnskåret salami, smaksrik ost, honningmelon",2021,24,Fredag
698e199a-8b00-74b8-0552-c2a94171ff49,Biffsandwich med chaumes,"En real biffsandwich! Oppskrift på deilig biffsmørbrød gratinert med chaumes, som er en mild og lagret kumelksost, anrett på brød. Servert med ovnsbakte rotgrønnsaker, potet, ruccula, aioli og pesto.","mørbrad, chaumes ost, skiver av toast, aioli, gulrot, søtpoteter, pastinakk, ruccola, smør, pesto, hvitløk, rosmarin, olje",2021,24,Lørdag
562f26ac-bd9e-b887-682c-fdac24905baa,Grillspyd med kamskjell og scampi,"Oppskrift på fristende grillspyd med sjømat. Disse kan tilberedes på varm grill med glaze, eller i panne med urtesmør. Nydelig, frisk og enkel middag eller som en tapasrett. Server med syrlig sitrus og aioli.","kamskjell, rå scampi, urtesmør glaze, appelsin, grapefrukt, lime, sitron, olivenolje, aioli",2021,24,Søndag
e87f63fa-5577-2ea2-fc58-cfb1816434cd,Tortellini med asparges og spinat,"Oppskrift på enkel vegetarpasta med tortellini, asparges, spinat og små tomater. Sausen er enkel av olivenolje og sitron. For ekstra smak kan du ha i hakkede soltørkede tomater og frisk persille.","tortellini, aspargestopper, spinat, cherrytomater, sukkererter, olivenolje, sitronsaft, salt, pepper",2021,23,Mandag
1dbb6c92-ea5f-4b42-a736-0f6aab9b8bac,Laksefilet med couscous,"Laks med couscous er en populær middag. Her får du en god oppskrift på ovnsbakt laks, servert med en sunnere couscoussalat med avokado og fetaost. Dette blir en god middagsrett full av spennende smaker som lages raskt.","laksefilet, Hoisin woksaus, couscous, kokende vann, Apetina snack fetaost med soltørket tomat, avokado",2021,23,Tirsdag
b15aba3f-c2b0-4cd2-a51d-df6ccecebeac,Grillet flintstek med grønnkål,"Flintstek er manges favoritt når det kommer til kjøtt på grillen. Når den tilberedes riktig får du saftig, mørt og smakfullt kjøtt. I denne oppskriften er flintsteken i godt selskap med grønnkål mix, saltkokte poteter og BBQ saus. Grillet sitron setter prikken over i'en på denne retten.","marinert flintstek, grønnkål mix, rapsolje, salt, pepper, MENYs saltkokte poteter, sitroner, bbq saus",2021,23,Onsdag
f670fa1a-61cd-ac13-6749-fc0b2c16b30c,Torsk saltimbocca,"Oppskrift på middelhavsmat med torsk, servert med potetmos, spinat, tomater. oliven og kapers. Saltimbocca er opprinnelig en italiensk rett med kalvekjøtt surret inn i spekeskinke med frisk salvie, men her har vi laget vår egen oppskrift med torsk. Du kan også bruke skrei.","melne poteter, smør, melk, salt, pepper",2021,23,Torsdag
e23744df-1331-4862-8330-e93b8fdbdfdf,"Klassisk Angusburger med cheddar, bacon og sprøstekt løk","Oppskrift med vår beste burger, Angusburgeren, toppet med klassiske smaker som god cheddar, sennep, bacon og fritert løk. Vi kaller den ""The Perfect bite"". En fyldig og god burger som er perfekt å grille om sommeren. Litt Rørosrømme er også godt på denne burgeren.","angusburgere, Brioche burgerbrød, hjertesalat, bifftomat, cheddar,, tørrsaltet bacon, American yellow mustard",2021,23,Fredag
358acd84-4e73-4a06-94bf-656ea1d636a4,Salat med kongekrabbe,"Enkel oppskrift på frisk sommersalat med kongekrabbe, mangosalsa, appelsin og jalapeno dressing. Lettvint og god sommermat!","kongekrabbe, ruccola, olivenolje, sitronsaft, appelsinsaft, jalapeno, sukkererter, mangosalsa",2021,23,Lørdag
c597939c-992c-3862-cbe2-c64eea922d2f,Pulled pork,"Pulled pork er marinert svinekjøtt som er stekt i alt fra 5-15 timer på lav temperatur. Pulled pork serveres tradisjonelt med bbq-saus og coleslaw på burgerbrød. Her får du en oppskrift på pulled pork i ovn. Du kan også bruke grillen, men da anbefales det å bruke treflis, kull eller en røykboks.","benfri svinenakke, eplejuice",2021,23,Søndag
3653ae58-2abb-49ae-926b-5acca8571cb8,Halloumisalat,"Oppskrift på mettende vegetarsalat med grillet halloumi, ruccola, tomater og bønner. En frisk og fargerik salat, perfekt på våren og sommeren. Salaten er enkel å lage, og de milde smakene passer til hele familien. Halloumi er en fyldig ost som egner seg godt på grillen, og som smaker best når den er varm.","halloumi, rapsolje, pepper, ruccola, liten rødløk, plommetomater, brokkoli, hermetiske borlottibønner, olivenolje, sitronsaft, revet sitronskall, ristede pinjekjerner",2021,22,Mandag
c1f87a51-7024-49ee-97ae-cf84d01ee083,Wok med villreker,"Oppskrift på rask, spicy wok med argentinske villreker, ris og szechuan saus. Villreker ligner på scampi, men det er ikke oppdrett, og de lever i det iskalde havet utenfor Argentina.","kokte villreker, rapsolje, wok mix, kokt ris, MENY woksaus, frisk koriander",2021,22,Tirsdag
9791b021-74db-4f9a-8ce0-eede91c9fd3f,Stekt kylling med blomkålris,"Enkel oppskrift på kyllingfilet, stekt blomkålris, spinat og tzatziki. Friske bær eller frukt som appelsin er også godt tilbehør. Rask middag som hele familien vil like. Se i video  hvordan du lager blomkålris.","kyllingfilet, blomkål, babyspinat, tzatziki, bringebær, rapsolje, salt, pepper",2021,22,Onsdag
c35c90c1-6c57-4c1c-b295-4bd54047f2a3,Bakt potet med fyll,"Bakt potet er enkelt og godt, men tar litt tid i ovnen. Se video for hvordan lage bakt potet, samt tips til topping. Bruk gjerne store Beate poteter, eller søtpotet. Bakepotet er godt tilbehør til biff, laks og grillmat. Bergen 1 potet per person.",bakepoteter,2021,22,Torsdag
b0019166-927c-556b-23f4-927e0af5d9ae,Lettrøkt nøkkelpølse med bacon,"Prøv vår oppskrift på grovkvernet gourmetpølse med nøkkelost. Server den med godt pølsebrød, tørrsaltet bacon, salat, tomat og spicy chipotlemajones. Til denne oppskriften kan du gjerne også bruke bratwurst, eller ostepølse.","gode tomater, sjalottløk, olivenolje",2021,22,Fredag
efb2b751-fba5-4ab1-b04e-649c2583e7e1,Vegetarsliders med mango og syltet rødløk,"Oppskrift på små, saftige vegetarburgere med kjøttfritt alternativ til pulled pork ,syltet rødløk, mango og guacamole. Vi kallder dem sliders fordi vi lager dem små, men du kan også lage disse som burgere i vanlig størrelse. Vi anbefaler brioche burgerbrød.","kjøttfri pulled pork, brioche sliderbrød, mango, vårløk, coleslaw, guacamole, frisk koriander",2021,22,Lørdag
3be03297-0393-f26c-3ad5-5e690652722e,Grillet makrell med primørsalat,"Makrell er et sommertegn. Dette er en oppskrift på grillet, hel makrell med nydelig primørsalat. Vi har brukt sesongens nypoteter, hjertesalat og asparges og blandet med en god dressing av tyrkisk yoghurt.","makrell, salt, tørket chiliflak, sitron, olivenolje, frisk dill",2021,22,Søndag
83040329-0d39-4d74-9052-cd67972cd3a9,Vegetar bowl,"Oppskrift på vegetarisk bowl, eller Buddha bowl som det også kalles, med pulled vegetar, syltet rødløk, nudler, wasabisaus og massevis av fargerike, gode frukt og grønnsaker. En sunn og lett lunsj eller middag. Pulled vegetar kan også erstattes med stekt østerssopp.","rødløk, lime, olivenolje, havsalt",2021,21,Mandag
b82957e7-1ebd-7d53-6e54-ded51790eefc,Stekt kveite med gresk salat,"Enkel og god oppskrift på stekt kveite med gresk salat. Fisken kan du tilberede på grill eller i stekepanne. Dersom du ønsker poteter til denne retten, anbefaler vi kokte perlepoteter.","kveitefilet, smør, salt, pepper",2021,21,Tirsdag
7f1afb4f-eebe-43f5-a0a7-4d5bc97b6e58,Sommerkoteletter med stekt grønnkål og tzatziki,"Oppskrift på rask og enkel sommermat som er god på smak. Denne middagen er perfekt hvis du vil lage noe litt sunnere. Søt appelsin komplementerer svinekjøttet, og strimlet grønnkålmix gir god crunch. Server med mild tzatziki og ovsbakte poteter, og nyt!","MENYs ovnsbakte poteter med timian, sommerkoteletter, tzatziki, rapsolje til steking, salt, pepper",2021,21,Onsdag
a7307220-fa6e-405a-b5e6-f3b283140bac,Pastasalat med spekeskinke og pesto,"Pastasalat er enkel, rask og veldig god mat. Denne oppskriften med spekeskinke, pesto, tomater og manchego lager du enkelt på kort tid og er proppfull av smak. En rett som passer vel så godt til middag og lunsj som til kvelds.","Jacobs Utvalgte pasta, pesto, spekeskinke, cherrytomater, rødløk, revet manchego, salt, pepper",2021,21,Torsdag
8ea6d30c-1236-4f26-932f-f02cc42f3c20,Lakseburger med syltet rødløk,"Oppskrift på salmaburger med chilimajones og syltet rødløk, en nydelig kombo. Fiskeburger i ferske, grove burgerbrød utgjør en rask, god og litt sunnere hverdagsmiddag på under 20 minutter. Du kan gjerne grille burgerne!","salmaburger, salt, pepper, grove hamburgerbrød",2021,21,Fredag
7f599f6f-29de-4d76-9fdb-513a8e974873,Pizza med salsiccia,"Enkel og god oppskrift på pizza med kjøttboller av Jacobs Utvalgte salsicciapølse, toppet med friske urter. Pizza er god middag for hele familien både til hverdag og helg. Oppskriften er til to pizzaer.",ferdige pizzabunner,2021,21,Lørdag
d704da3a-2571-00e6-7897-ce72a3da311c,Saftig ytrefilet med potetsalat og maiskolber,"En saftig og mør ytrefilet fortjener ekstra godt tilbehør. Vi har servert helstekt Angus ytrefilet med en deilig nypotetsalat med grønne bønner, bacon, og blåskimmelost. Til denne retten kan du bruke det meste av hel og skivet biffkjøtt. Mørbrad og indrefilet, men også de mer ukjente stykningsdelene flank steak, tri-tip og flat Iron blir godt her.","ytrefilet, frisk gressløk, maiskolber, cherrytomater, salt, pepper",2021,21,Søndag
adf9c7d3-0f88-48bc-a25d-63e9157e70d6,"Vegetarburger med grillet mais, sopp og tortillachips","Enten du er vegetarianer eller bare har lyst på et kjempegodt kjøttfritt alternativ til hamburgeren er dette en burger som må prøves. Denne vegetariske burgeren med grillet mais, portobellosopp, tortillachips, spicy salsa og ostesaus er så full av deilige smaker at selv en kjøttelsker ville blitt imponert.","maiskolber, olje, salt, pepper",2021,20,Mandag
80b25a42-bc6e-41cc-95d0-f41dee534c51,Ovnsbakt skrei med hvit saus,"Oppskrift på ovnsbakt skreifilet med MENY sin egen hvite saus, potetmos med søtpotet og ovnsbakte grønnsaker. En rask og enkel middag på under 20 minutter. Vanlig torsk kan også brukes, og fremgangsmåten er lik.","skrei loin, salt, pepper, MENY ovnsbakte grønnsaker",2021,20,Tirsdag
b8913d33-d763-4330-aa59-7b4e420ab40d,Kyllingsalat med vannmelon,"Oppskrift på enkel og sommerlig salat med stekt kylling, vannmelon i terninger, fetaost og grønn salat. Veldig god lunsj eller middag på under 20 minutter. Bruk ferdig salatkylling for å spare tid, men du kan også kjøpe rå kyllingfilet og steke selv.","kylling salatkjøtt, romano mix, vannmelon, apetina snack med hvitløk og oliven, rødløk",2021,20,Onsdag
9601b219-9166-2ab3-7403-9897c72f28ff,Grillet chorizopølse med kremet maisstuing,"Oppskrift på grillet chorizo servert med hjemmelaget maisstuing, revet cheddar, salsa og frisk salat. Vi anbefaler Jacobs Utvalgte chorizopølse med høyt kjøttinnhold. Tilbered gjerne på grillen.","maiskolbe, sjalottløk, smør, kremfløte, maizenna, salt, pepper",2021,20,Torsdag
e6971d4d-bc86-6430-832d-79caf05868c3,"Quesadilla med tacokjøtt, chunky salsa og guacamole","Oppskrift på rask og kjempegod tex-mex middag som hele familien vil elske. Med tortillas brettet rundt smeltet ost og krydret kjøttdeig, hjemmelaget guacamole og salsa gir dette masse god smak.","mais- eller hvetetortillas, karbonadedeig, tacokrydder, chunky salsa, revet ost",2021,20,Fredag
